Gene	RNA_FC	Chip_FC
slc2a1(1of6)	2.003666086	-0.081035182
slc2a1(2of6)	0.055622892	-0.010993458
slc2a1(4of6)	0.666015246	-0.189010475
slc2a1(6of6)	-0.290117767	-0.360875249
slc2a12	-1.009452985	0.147228419
slc2a13(3of3)	1.235026123	0.012976182
slc2a6	-0.223514806	-0.304930102
slc2a8	0.412151893	0.022039544
slc2a9(4of7)	-0.925338052	-0.146505279
slc30a9	-0.633065376	0.353832517
slc30a1	-3.060105238	0.167598172
slc30a2(2of2)	0.374915504	-0.122652103
slc30a4	0.6332463	0.234605667
slc30a5	-1.1602676	-0.304921578
slc30a6(2of2)	-0.313513278	-0.060439307
slc30a7	-2.858296875	0.105887441
slc35a5	0.284560616	0.48127922
slc31a1	-1.302080162	0.139132105
slc31a2	-0.01985374	0.050256251
slc32a1(1of3)	-0.415030128	-0.177174565
slc33a1	-0.3282041	0.277386934
slc35a1	-1.394996169	0.292449778
slc35a2	-0.053695545	0.280437033
slc35a3(1of2)	-1.057505126	0.218836608
slc35a3(2of2)	-1.349955917	-0.180793375
slc35a4	-1.18180177	0.204330541
slc35b4	-0.839160203	0.412709593
slc35b1	-4.538182322	-0.312679748
slc35b2	-2.696374227	0.045464122
slc35b3	-0.326653067	0.233571485
slc35c2	-0.754257064	0.583932239
slc35c1	-0.439283954	0.198147711
slc35f5	0.970229685	0.497028047
slc35d1(1of2)	-0.298313544	0.272558971
slc35d1(2of2)	-0.547539653	-0.03701999
slc35d2	0.05743007	0.242824491
slc35d3(1of2)	-1.784499285	NA
slc35e1	-0.972651225	-0.139697789
slc35e2b	-0.363607694	0.128742391
slc35e3	-0.127303345	0.500402296
slc35f2(1of2)	1.480379442	-0.270893561
slc35f2(2of2)	-0.549552949	0.009416307
slc35f3	0.036731426	-0.058978004
slc38a3(3of4)	0.813753534	-0.436713274
slc35f6	1.372771345	0.183680872
slc35g1	0.212342302	-0.095118218
slc36a1	-0.482617394	-0.258692393
slc37a1	0.739359254	-0.03724788
slc37a2	-0.274501983	0.050716762
slc37a3	-0.29137943	0.136988301
slc37a4(1of2)	-5.140077922	0.04951069
slc37a4(2of2)	1.009489337	-0.382100284
slc38a10	-0.231983923	-0.185617617
slc38a2	-1.167933392	0.318702227
slc38a3(1of4)	1.125320801	-0.047792471
slc38a6	0.831233276	-0.308902356
slc38a3(4of4)	1.108396473	0.346624004
slc38a4	-1.033510113	0.060794876
slc39a1(1of2)	0.061984035	0.759148031
slc38a7	-0.277889294	0.03680997
slc38a8(1of2)	-6.006252829	NA
slc38a8(2of2)	-2.19342288	0.244062878
slc38a9	-0.902008611	-0.092373575
slc39a1(2of2)	1.532495855	-0.624904184
slc39a13	0.266556019	0.494805319
slc39a10	0.641823474	-0.028945738
slc39a11	-3.699495998	-0.050694429
slc3a1	-5.050436767	-0.313869225
slc39a14	-0.391719949	-0.279162171
slc39a3	0.020427962	-0.117875783
slc39a6	-0.66200995	0.359486112
slc39a7	-0.499542141	0.08065796
slc39a8	0.311023195	0.02519588
slc39a9(1of2)	0.313025474	-0.196886639
slc39a9(2of2)	2.813418541	0.179007144
slc3a2(2of2)	0.650743369	-0.461049229
slc3a2(1of2)	-0.485709384	0.190252594
slc41a1(1of2)	-0.546069079	-0.497458461
slc40a1(1of2)	0.946101181	0.141360157
slc43a2(1of2)	2.578734145	-0.623308787
slc41a2(1of2)	1.206404199	0.209911198
slc41a2(2of2)	-0.142181202	-0.463120266
slc43a1(2of2)	1.971437194	-0.127953976
slc44a2(3of3)	-0.104709817	0.51938768
slc43a2(2of2)	2.615362091	-0.050599423
slc43a3(1of2)	-1.490242628	0.007145262
slc44a1(1of2)	-0.020590976	-0.030427224
slc44a1(2of2)	-1.210753183	-0.137031292
slc44a2(1of3)	-0.142092353	0.254325116
slc44a2(2of3)	0.837813651	-0.191073716
slc46a2	0.679586188	-1.143379466
slc44a4	0.732431319	-0.360868383
slc45a2	-0.513506687	-0.529824791
slc45a3	0.665718758	0.155734933
slc45a4(1of2)	0.232865314	-0.065582651
slc45a4(2of2)	0.356279708	-0.239155343
slc46a1(2of2)	1.243699523	-0.250600187
slc48a1(1of2)	0.5787204	0.40887666
slc46a3	2.056029718	0.218010222
slc4a10(1of3)	-0.939308403	-0.653951805
slc5a3	1.151399014	0.734105374
slc4a1ap	0.142448178	-0.111354955
slc4a2(1of2)	-0.495120343	-0.383466057
slc4a3(1of2)	-0.898148262	-0.503589879
slc4a3(2of2)	-0.789191219	-0.19562425
slc4a4(1of2)	0.896674178	0.104814269
slc4a4(2of2)	1.283477568	0.030727163
slc50a1	-2.144438748	-0.27375377
slc51a(1of2)	-1.516556233	0.205962116
slc51a(2of2)	-0.027831024	-0.348981578
slc52a2	-0.337890361	-0.048157104
slc52a3(1of3)	-0.340804635	0.391274006
slc5a6(2of2)	0.664644799	0.578064842
slc5a6(1of2)	-1.363595073	0.062592583
slc5a7(3of3)	0.358274706	-1.316469162
slc5a7(1of3)	2.249794261	0.546033496
slc6a13(3of6)	1.621480558	-0.475977484
slc5a8(2of3)	-3.342082609	0.077692234
slc6a11(2of4)	1.418684662	-0.229089903
slc6a13(2of6)	-0.52406008	-0.366430887
slc6a5	1.298332153	-0.76774533
slc6a13(4of6)	-1.423312282	-0.520933758
slc6a13(5of6)	-1.555791083	0.374036661
slc6a13(6of6)	0.758545601	-0.309851742
slc6a14	-2.676912631	NA
slc6a15(2of3)	-0.708568166	-0.045990289
slc6a15(3of3)	0.939592137	-0.339716801
slc6a17(1of2)	0.309356064	-0.336825354
slc6a18	0.252462609	-0.494084151
slc6a2	-2.267510655	-0.163345951
slc6a6(1of2)	-1.671022885	-0.512598399
slc6a8(1of2)	0.210818054	-0.405379244
slc6a6(2of2)	-0.198835673	0.023883485
slc6a7	0.887565403	-0.345185035
slc7a1(3of3)	1.234514859	0.477458778
slc6a8(2of2)	-2.008527843	-0.390134272
slc6a9	-0.154006329	-0.072129746
slc7a1(2of3)	0.615680536	0.092360657
slc7a2(2of3)	5.064835143	0.495391707
slc7a10(3of3)	0.144351137	-0.2212044
slc7a11(1of2)	0.266180722	0.028976474
slc7a14(1of2)	-2.887880287	-0.32319284
slc7a7(2of2)	1.236287021	0.34300799
slc7a3	-1.64684699	-0.042805279
slc7a4	-0.775818361	NA
slc7a5(1of2)	0.254798194	-0.073414464
slc7a6os	1.028696688	0.23413718
slc9a5	-1.988948278	1.871889195
slc7a8	-1.589883144	-0.234622753
slc7a9	-0.090896124	-0.190184241
slc8a1(1of4)	-0.855975429	0.098985168
slc8a1(3of4)	-0.469067238	-1.380113086
slc8a3(2of2)	0.0288801	-0.106278318
slc8b1	2.836994277	0.285253257
slc9a1(1of2)	0.342938425	-0.194016138
slc9a1(2of2)	-0.941271488	-0.033847936
slc9a2(2of2)	-1.335182034	-0.223952877
slc9a3r1(1of2)	-0.494956079	0.223933647
slc9a3r1(2of2)	0.490025687	0.112081219
slc9a3r2(1of2)	-0.580395657	-0.198862424
slc9a3r2(2of2)	0.021167426	0.058820974
slc9a8	1.055961713	-0.462817967
slc9a6(1of2)	0.428076251	-0.190832838
slc9a6(2of2)	1.642393375	0.170573868
slc9a7	-0.742335868	-0.172912665
slit1(3of3)	-0.941328933	-0.28112605
slc9a9(1of3)	2.114566338	0.599700733
slc9b2(2of2)	-3.440204735	-0.255497428
slco2a1	-0.219580164	-0.222031805
slco2b1	-0.052595393	-0.289933455
slco3a1(1of3)	-1.02374455	0.03529802
slco3a1(2of3)	1.029983953	-0.212848675
slco3a1(3of3)	1.282289758	-0.42961983
slco5a1(2of2)	-4.341556787	-0.51300471
slf1	-1.082976026	-0.140954167
slf2	-0.020809527	0.019718591
slirp	-1.664990782	0.170804863
slit1(1of3)	-1.039902741	-0.264922598
slit1(2of3)	-1.064640276	NA
smad1	0.752183181	0.458926347
slit2(1of2)	-2.379472659	NA
slit2(2of2)	-1.119399707	0.266363141
slit3	-0.971603722	-0.009942008
slitrk1(1of2)	-0.294261919	-0.378685006
slk	-0.160480825	-0.240859464
slmap(2of2)	-0.043396682	-0.181286139
sltm	0.130924314	0.023025315
slu7	1.047646778	0.13036512
slx1b	-0.373008466	0.278614114
slx4	-1.468328613	-0.254790163
slx4ip	-2.014302601	-0.08058646
smad3(1of2)	1.023289588	0.382727971
smad2(1of2)	-0.992007614	-0.110560879
smad2(2of2)	1.341203621	-0.21415127
smad4(2of3)	3.119615242	0.362922833
smad3(2of2)	-0.397792495	-0.039463001
smad4(1of3)	1.220868442	0.082343211
smad6(2of2)	-0.255855316	0.570468806
smad4(3of3)	0.292995855	-0.039251637
smad5	0.207696732	-0.373859308
smad6(1of2)	0.802668523	0.315746943
smad9	2.066236911	0.462101269
smad7	-0.295591933	-0.251001128
smarcad1	-4.225658892	-0.403418619
smap1	-0.484291666	0.058400085
smap2	-0.253252793	-0.186094903
smarca2(2of2)	0.610086502	-0.143265937
smarca4(1of2)	-1.892397557	-0.234756614
smarca4(2of2)	-3.530852903	-0.295183295
smarca5	-3.4506281	0.093132776
smarcal1	-0.191165983	-0.41890552
smarcb1(1of2)	-0.358894776	0.582787188
smarcb1(2of2)	0.094173043	0.3210463
smarcc2	-2.291724425	-0.69695963
smarcc1(1of2)	0.596049245	0.271898262
smarcc1(2of2)	-1.35966554	-0.040793196
smc6(1of2)	-2.464276118	-0.52176333
smarcd1	-0.595786128	-0.033823672
smarcd2	-0.096100248	-0.009159033
smarcd3	0.095946162	-0.139742985
smarce1(1of2)	-2.15264353	0.16864551
smarce1(2of2)	0.380557498	-0.320226371
smc1a	-0.728644438	0.08749714
smc1b(1of2)	-0.856375209	-0.402602101
smc2	-6.70919176	-0.412780499
smc3	-0.737494438	0.025585903
smc4	-2.079963924	-0.045461323
smc5	-0.968928244	0.217985089
smcr8(2of2)	-0.657832773	-0.672809613
smchd1	-0.39371715	-0.120123807
smcr8(1of2)	1.924028156	-0.021838087
smg9	-0.248775063	0.430625542
smdt1(1of2)	-0.623048299	0.18697362
smdt1(2of2)	3.39566758	-0.027520223
smg1	-0.899523829	-0.108438762
smg5	0.697886331	-0.152231266
smg6	0.748045526	-0.153997563
smg7	1.851406071	-0.151387085
smg8	0.075851645	0.269137315
smim14	1.016358052	0.449550433
smim10l2b	0.110902493	0.290851487
smim11	1.701215106	0.031278151
smim12	-0.725271895	0.278163789
smim13	0.906662131	0.151725951
smim5	1.304153245	0.381079351
smim15	-0.988814411	0.177239258
smim19	-1.95698633	0.134755656
smim20	0.271068202	0.044117764
smim4	0.79214176	-0.021843759
smim7	0.194270093	0.483301819
smn1(2of2)	0.831235223	0.946908709
smim8	-1.052943862	0.047703768
smn1(1of2)	-0.9870344	0.238599671
smndc1	0.545933716	0.453519455
smoc1	-4.25325835	-0.663874911
smo	-0.243809056	0.209593822
smpd4	-0.940382636	-0.319692589
smoc2	-2.116313366	0.18368065
smox	-0.541298124	0.300681617
smpd1	0.238196223	-0.423843712
smpd2	-0.414550185	-0.170391943
smpdl3b	-0.124587178	-0.499416802
smpd5	-0.560861982	0.157763007
smpdl3a	0.37339642	0.075497373
sms	0.999412959	0.433126251
smpx	0.682303866	0.250563739
smtnl2(2of3)	1.315322799	0.434319985
smtn	-1.398702893	-0.094843589
smtnl2(1of3)	1.184087986	0.20724916
smu1(1of2)	1.101330946	0.41432154
smtnl2(3of3)	0.484568254	-0.35453535
smurf1	0.409903844	0.341734045
smug1	-1.767266713	0.0493925
smyd1(2of2)	2.752001231	0.50406727
smurf2(1of2)	1.103911739	-0.18967323
smurf2(2of2)	1.432399032	-0.142869988
smyd1(1of2)	2.099546915	0.082618014
smyd2(2of2)	-0.600033269	0.597010382
smyd2(1of2)	0.406913725	-0.254837697
smyd3	2.031676617	0.517696773
snap29	1.267636971	0.561450387
smyd4	0.860530252	0.31371088
smyd5	-0.449599592	0.097737385
snai2(1of3)	-1.195396404	0.086741047
snai2(2of3)	-0.648713555	0.183510758
snai2(3of3)	-0.242811561	-0.035566513
snap23	0.760677259	0.234612111
snap25(1of3)	0.012112137	-0.265183857
snap25(2of3)	1.005386283	-0.578327793
snap25(3of3)	2.219378443	0.177032969
snapc1(2of2)	-0.355166041	0.336623213
snap47	1.09328823	0.050476263
snap91(1of2)	0.691383426	-0.204928741
snap91(2of2)	1.041926504	-0.226838771
snapc4	-0.313880267	-0.415641417
snapc2	0.092938447	0.131669483
snapc3	-1.167078846	0.146133349
snip1	0.325505483	0.405827907
snapin	0.630991082	0.079407167
snca(1of3)	-2.217695592	NA
snca(2of3)	-1.269804702	-0.190738991
snca(3of3)	3.325613085	0.108708618
sncaip	-1.175787723	-0.050456988
sncb	0.319323568	0.487567009
snd1	-0.99949825	-0.068908106
snf8	-1.132479519	0.131670927
snrnp40	0.277080214	0.317135148
snrk(1of3)	0.704111888	0.038355581
snrk(2of3)	2.50203596	-0.341367882
snrk(3of3)	-0.532926724	-0.528028489
snrnp200	0.205039211	0.128797309
snrnp25	0.535033639	0.286159907
snrnp27	-1.665884117	0.228162422
snrnp35	0.275374153	0.167490859
snrpa1	-0.94844166	0.40371815
snrnp48	0.484965267	0.250557607
snrnp70	-1.772926663	-0.322409649
snrpa	-1.124790242	0.212722892
snrpc	-1.001170016	0.355472458
snrpb2	-1.878755502	-0.285877152
snta1	-0.345926825	0.395487547
snrpd1	0.756958893	0.008021766
snrpd2	-1.855762683	0.235091941
snrpd3	-1.197810977	0.243343512
snrpe	-2.43607159	-0.046253371
snrpf	-4.394804728	0.266466173
snrpg	-2.628684584	0.030772404
snrpn	-1.356756503	-0.021277894
snx12	1.168826996	0.603442615
sntb1	-0.016356386	-0.208517836
sntb2	-0.055584685	-0.346165442
sntg2	1.273723238	0.058786585
snu13	-0.258671658	0.204938376
snupn	-0.374352513	0.05763117
snw1	-0.179307605	0.203541534
snx1(1of2)	-1.446498002	0.277451305
snx1(2of2)	0.531375416	-0.063075223
snx10(1of2)	-0.435995597	0.011098676
snx11	0.385326279	-0.239374457
snx14(1of2)	0.481587595	-0.450904689
snx13	0.56600445	-0.109521453
snx14(2of2)	1.576881161	-0.39522482
snx19(1of2)	1.791592916	-0.464113272
snx15	0.908345053	-0.028161982
snx16	0.268499431	-0.114156346
snx17	0.716986231	-0.026235921
snx18(1of2)	0.34780816	-0.011774622
snx18(2of2)	1.205312595	0.175110542
snx3	-0.544939325	0.399148575
snx2	-0.143531433	0.078362554
snx21	-0.721063273	-0.227312386
snx22	2.712576086	-0.027294047
snx24	-1.255469829	0.03450821
snx25(1of2)	0.524935439	-0.141707146
snx25(2of2)	-0.734175579	-0.259047823
snx27(1of2)	0.193932603	-0.060836099
snx27(2of2)	-3.360600261	-0.322061746
snx29	-0.242901113	-0.660034156
socs3	1.21199797	-0.584811055
snx30	0.256456042	0.040659774
snx33	0.576034002	0.159039708
snx4(1of2)	-0.902838332	-0.076095378
snx4(2of2)	0.33192082	0.193787448
snx5(1of2)	-0.34989029	0.313436488
snx5(2of2)	-0.462817705	-0.120968349
snx6	1.300144177	0.097121755
snx7	-0.218325655	0.147362417
snx8	0.712139956	-0.402339753
snx9(1of2)	2.942099358	-0.171636423
snx9(2of2)	0.801641481	0.021991244
soat1	-1.098199466	-0.0081058
sobp(1of2)	1.042444707	0.217095262
socs1(1of2)	0.45396318	-0.070902235
socs1(2of2)	-2.667836057	-0.767891022
socs2	-0.782993524	0.223301773
socs7(1of2)	-0.124355646	-0.724138934
socs4	-0.629844461	-0.094732011
socs5(1of2)	-0.125465706	-0.189349024
socs5(2of2)	-0.451845408	0.082652664
socs6	0.085428445	0.245672936
soga3	0.796573631	-1.06820097
socs7(2of2)	2.193056167	-0.109783658
sod1(1of2)	-2.833248965	-0.149018972
sod1(2of2)	-0.069258303	0.218078179
sod2	0.543793566	0.229100663
sod3	0.461776259	-0.144270358
soga1(1of2)	-1.471958124	-0.247533455
soga1(2of2)	-0.967995115	-0.288833331
sorl1(1of4)	0.276675014	-0.558423844
son(1of2)	-0.969661865	-0.215560922
son(2of2)	-0.429518098	-0.19371276
sorbs1	1.753338531	-0.117324429
sorbs2	-0.389782832	-0.201835406
sorbs3	-0.059392754	-0.235997698
sorcs2	-0.413239116	-0.086163938
sord	1.652488267	0.313862658
sox10(1of2)	-2.065684005	0.743215899
sorl1(3of4)	2.004026145	NA
sorl1(4of4)	0.73661045	-0.309832603
sort1(1of3)	0.029254477	0.446563046
sort1(2of3)	-0.569465192	-0.110184797
sos1	1.298055672	-0.128631776
sos2	0.434679602	-0.089460535
sost	-2.896774856	NA
sostdc1(1of2)	-3.778390304	NA
sowaha(1of2)	-1.439899012	-0.371876572
sowaha(2of2)	-0.050966241	0.080660185
sowahb	1.134920891	-0.260101769
sowahc(1of5)	-0.238314743	0.199715563
sowahc(3of5)	2.130752645	0.361203113
sowahc(4of5)	0.327996422	-0.255578435
sowahc(5of5)	-1.193259794	-0.572172936
sox1(1of2)	-1.606913307	-0.05487476
sox1(2of2)	-2.093947149	0.177680355
sox14(2of2)	0.235373607	-0.716314561
sox10(2of2)	-0.196616057	0.136276479
sox11(1of2)	-1.672551585	-0.192902794
sox11(2of2)	-2.188669388	-0.150733668
sox13	-0.711953752	-0.746056219
sox9(2of3)	-1.392068656	0.65265036
sox17(3of3)	-0.586285274	0.537174132
sox2(1of3)	-1.674845944	0.040304813
sox2(2of3)	-0.105301155	0.259488758
sox2(3of3)	-1.404421474	0.268914296
sox21	-2.092873424	0.224990631
sox4(1of2)	-1.840829454	-0.294002572
sox4(2of2)	-2.51522214	0.033455178
sox5	-0.963305011	0.242745829
sox6(1of2)	-0.707293847	0.076102203
sox6(2of2)	-0.190170635	-0.027745246
sox7	-0.352940712	-8.94E-05
sox8(1of2)	-0.175693814	0.396009299
sox8(2of2)	-1.370208038	0.135348735
sox9(1of3)	-0.696461052	NA
sp1	1.056912823	0.336198541
sox9(3of3)	-2.16988605	-0.21549916
sp140	-1.736332479	-1.153205934
spa17	0.226596712	-0.720669644
sp2	0.951157857	-0.003060478
sp3(1of2)	0.534538879	0.278993504
sp3(2of2)	-0.739794873	0.270731059
sp4	0.879256307	-0.101265808
sp5(1of2)	-0.944631851	0.085955417
sp5(2of2)	-2.446534078	0.211890008
sp6	0.219394489	-0.137658176
sp7	-2.591555879	-0.162658849
sp8(1of2)	-1.241023481	0.258660072
sp8(2of2)	-1.537649265	0.10714867
sp9	-0.289716202	-0.03381841
spaca4(1of3)	0.939360577	0.768726288
spag7	-0.827983061	0.425584926
spaca5	2.209303176	-0.071500201
spag1(2of2)	-0.797567393	0.191650099
spag16	1.670804675	-0.390870065
spag17(2of4)	0.904707233	-0.835126744
spag17(3of4)	2.047786771	0.376339312
spag17(4of4)	1.353559708	-0.318141424
spag5	-5.883577475	-0.006027187
spag9(1of2)	-0.212923386	-0.467491163
spag8	-0.315574047	-0.051718465
spag9(2of2)	0.342342126	-0.661985381
sparc(1of2)	-1.934648565	0.474806848
spast	-0.000291765	0.407848871
sparcl1	-0.946194166	0.388194652
spata2(2of2)	0.801101516	0.439785519
spata1	1.673630111	-0.175304179
spata13	-0.829818366	-0.277635421
spata17(2of2)	0.472048708	NA
spata18	-2.393979702	-0.365789049
spata2(1of2)	0.656140067	0.038878077
spata20	1.501784294	-0.470485795
spcs2	0.128987056	0.426130641
spata5(1of3)	0.310187488	0.103483701
spata5(2of3)	0.874181163	0.02600644
spata5(3of3)	-0.149994477	-0.305273334
spata5l1	-0.365307656	-0.015039663
spata6	2.174081068	0.150190564
spata7	0.253126803	0.112667931
spats2	0.527950734	-0.277650889
spc24	-4.283482547	0.307012016
spc25	-4.743871848	-0.186013089
spcs1	-2.318660089	0.151341922
spef1	-0.49942661	1.007151398
spcs3	1.141402746	-0.004618073
spdl1	-1.490322303	0.146740861
specc1(1of2)	-1.886250348	0.037368649
specc1(2of2)	1.616144018	-0.03084046
specc1l(2of2)	0.124705587	-0.092962229
spef2(1of3)	0.334055867	-0.828974325
spef2(2of3)	0.245270553	-0.821946065
spef2(3of3)	0.477498324	-0.41815908
speg(1of3)	2.077306399	-0.355185756
spg11	0.429786044	-0.444651295
speg(2of3)	1.876364186	0.13974784
speg(3of3)	0.72893957	-0.229890072
spen(1of2)	1.10749536	-0.254687409
spen(2of2)	0.328973707	-0.118540317
spg21	2.521218762	0.364535389
spg20(1of2)	-1.155489454	-0.368772281
spg20(2of2)	2.045759953	0.149281341
spidr	0.276638702	-0.379278626
spg7	0.445568239	0.330253672
sphk1(1of3)	0.854683836	0.560334179
sphk1(2of3)	0.610731603	NA
sphk1(3of3)	0.722314537	-0.147465069
sphk2	0.560330369	-0.098257154
spic(1of2)	0.4231828	-0.44291922
spice1	0.28897349	-0.263798818
spin1(1of4)	0.192298052	0.576317912
spint1(1of2)	-0.666576887	0.747366634
spin1(2of4)	0.460936104	0.307698508
spin1(3of4)	0.916717211	0.078162195
spin1(4of4)	1.8875538	0.201338596
spint2	0.927723706	0.479371552
spint1(2of2)	-0.02106004	0.342665568
spire1	-0.056082387	-0.408074548
spock2(2of2)	0.672059944	0.853262532
spns1(1of2)	-1.19870067	0.243584329
spns1(2of2)	-0.798233039	-0.076858962
spns2	-0.906265015	-0.156066459
spo11	0.32266303	0.118162016
spock1	1.938228337	0.211835072
spock2(1of2)	3.413915997	-0.400625307
spock3	0.556877868	-0.780784981
sppl2a(1of2)	0.72320927	-0.343080764
spon1(1of2)	-2.077520447	0.229733807
spon1(2of2)	-1.173745228	-0.257030847
spon2(1of2)	-1.172686955	-0.243295888
spon2(2of2)	-1.609397248	0.039877614
spop	-0.033430321	0.054804759
spopl	-0.524283396	0.024569269
sppl3	0.080005058	0.468700797
sppl2b	-0.252083693	0.27189983
spred2(2of2)	-0.551330895	-0.485069179
spr	-0.231492386	0.095482086
spred1(1of2)	-0.392648647	-0.285331719
spred1(2of2)	0.358261048	-0.158242848
spred2(1of2)	1.576516951	-0.155221619
sprn	0.119886274	-0.48933652
sprtn	-1.094630328	0.398447509
spry1	-1.398475618	0.483213063
spryd4	-1.146416335	0.469448719
spry2	0.533244444	0.593495614
spry4	-1.394659351	-0.192314928
spryd3(1of2)	-2.179549153	-0.06273156
spryd3(2of2)	0.889689222	-0.033187856
spryd7	0.597228002	0.455785743
spsb3(2of2)	0.673929063	0.606937629
spsb1(2of2)	0.070407556	0.195786623
spsb3(1of2)	0.706614313	0.265267713
spsb4(2of2)	1.013242955	0.316611324
spsb4(1of2)	-0.381038154	0.279554312
sptan1(13of23)	0.693487243	-0.447624233
sptan1(10of23)	0.810696531	-0.108997702
sptan1(11of23)	0.645859136	-0.083581674
sptan1(3of23)	0.72756603	0.30173502
sptan1(14of23)	-0.788994344	-0.143645507
sptan1(15of23)	0.01684593	-0.288291155
sptan1(16of23)	0.439767408	-0.095956402
sptan1(2of23)	1.149848829	0.243800635
sptbn1(1of6)	0.762846018	-0.412783031
sptbn1(5of6)	-0.356891851	-0.378074958
sptbn1(2of6)	-0.520368503	-0.18406446
sptbn1(3of6)	0.401094133	-0.366675971
sptbn1(4of6)	-0.674249908	-0.159337373
sptbn4(2of3)	0.274268266	-0.839942777
sptbn1(6of6)	-0.297872459	-0.342201833
sptlc1	-0.776615109	0.675750347
sptssa	1.789885576	0.641858123
sptlc2(1of4)	0.025426294	-0.407866249
sptlc2(3of4)	-0.437817794	-0.064266165
sptlc2(4of4)	-1.581869903	0.47897036
sqrdl	1.717859115	0.418951162
sptssb	0.650473269	-0.304226372
spty2d1	0.911065206	-0.176329561
srbd1	-0.205971719	-0.552667647
sqstm1	2.949853239	-0.010279524
sra1	-0.558391633	-0.135150225
srd5a2(1of2)	-0.67578076	1.04569379
src(1of2)	-0.770917943	-0.031018246
src(2of2)	1.061203028	-0.325272406
srcap	-0.810737681	-0.2079498
srd5a1	1.463451717	0.340814715
srd5a3	0.491750736	0.573427534
srd5a2(2of2)	-1.312321685	0.059523329
srebf2	-0.946848351	-0.447454625
srebf1	-0.731860632	0.288150423
srfbp1	0.643804872	0.318709237
srek1ip1	-0.844984583	0.147917165
srf(1of2)	-0.318930207	-0.068329453
srf(2of2)	-1.042047992	-0.329223604
srgap1(1of2)	1.673537834	-0.313133766
srgap3(1of4)	0.069675243	-0.456060813
srgap2	-0.606466168	-0.22485646
srgap3(3of4)	-0.046767578	-0.621480143
srgap3(2of4)	-0.424283332	-0.396635852
srp14	-0.492753889	0.301454952
srgap3(4of4)	0.804729306	-0.348727929
sri	-0.03938454	0.385110297
srl(1of2)	0.393153853	-0.109170709
srl(2of2)	-0.30228975	-0.258838717
srm	0.693981441	0.381423073
srms	0.388088245	-0.082422088
srp54a	0.601351565	0.322714831
srp19	-1.047125581	0.185022569
srp68	0.044491384	0.501209064
srpk3(3of3)	1.078535867	-0.522391376
srp72	-0.888493554	-0.01996721
srp9	-0.638431775	0.090949227
srpk1(1of2)	-0.322252296	-0.101253304
srpk1(2of2)	0.111561379	0.122480421
srpk2	-0.133203342	-0.312395746
srpk3(1of3)	0.318823281	-0.343899275
srprb	-1.079636422	0.631005575
srpr	-1.014107096	0.107302613
srr(1of2)	-3.371526445	-1.545382289
srpx	0.897005628	0.180068118
srpx2	-0.513578406	0.104157642
srrm1	-0.324894909	-0.337232532
srrd	0.333951627	0.033287184
srrm3	0.866759302	-0.686605762
srrm2	0.151987487	-0.171053461
srrm4	0.220499831	-0.444097282
srsf2	-1.946652644	0.414405838
srrm5	-0.10737904	-0.153421842
srrt(1of2)	-0.189910055	-0.109799951
srrt(2of2)	-0.072658856	-0.205278276
srsf1(1of2)	-2.597538924	0.081531917
srsf1(2of2)	-1.225154901	0.225039779
srsf10	-2.221724342	0.110621236
srsf11(1of2)	-1.147555184	-0.260565202
srsf11(2of2)	-1.023340204	-0.115844235
srsf3(2of2)	-2.020656885	0.429894565
srsf3(1of2)	-2.880517951	0.142701396
srsf7	-0.845631388	0.419933849
srsf4(1of2)	0.536727276	0.108768642
srsf4(2of2)	-2.081650796	0.08235693
srsf5	-1.26202888	-0.068240788
srsf6	-1.174441643	-0.193035101
srsf9	-2.090803197	-0.474080758
ssbp1(1of2)	-0.490098723	0.915992049
ss18	-1.437944735	0.005989772
ss18l2	0.677239651	0.212206739
ssb	-0.311825582	0.078647496
ssbp1(2of2)	-0.964474807	0.433886824
ssbp3(1of3)	-0.504087731	-0.411864337
ssbp2	0.820292611	0.371412952
ssbp3(2of3)	-0.853276911	0.324755789
sspn	3.144813428	0.600012426
ssbp3(3of3)	-0.280833274	0.086942155
ssfa2	0.76867949	-0.158213941
ssh1(2of2)	0.270648513	-0.141861419
ssh2	-2.010652864	-0.121290271
ssh3	0.876906326	-0.143539435
ssna1	-2.284332546	-0.380789068
ssr1(1of2)	-0.382011144	0.704257623
sspo(1of4)	1.964755553	-0.277032109
sspo(3of4)	-0.633067528	-0.259064149
sspo(4of4)	-0.075703783	1.010328631
ssr3	0.585888039	0.354249934
ssr1(2of2)	3.234041607	-0.032338215
ssr2	0.63370633	0.00653445
sssca1	-0.922686117	0.344389713
ssr4	-1.367413055	0.249663704
ssrp1	-1.223958745	0.154125032
st13	0.060411449	0.533045831
sst(4of4)	-5.252715838	NA
sstr2(2of3)	0.495720754	0.167213729
sstr2(3of3)	0.541543874	-0.155935383
ssu72	-1.560687855	0.056751034
ssuh2(1of2)	0.406545317	-0.143026503
ssuh2(2of2)	0.539742864	0.121012458
ssx2ip(1of3)	-0.62384287	-0.40568427
ssx2ip(2of3)	-1.455747822	-0.027202442
ssx2ip(3of3)	1.145660145	0.101445296
st3gal2(1of2)	0.055258399	-0.356561479
st14(1of4)	-0.318751206	0.236702683
st14(2of4)	0.066509371	-0.193766255
st14(4of4)	0.010506077	-0.280384252
st18	-1.101763358	-0.073588622
st3gal2(2of2)	1.719736384	-0.480888168
st3gal5(1of2)	-0.385697762	0.404669973
st3gal3	0.848051111	-0.252343503
