Gene	RNA_FC	Chip_FC
pcbp2(1of2)	0.245122319	0.590174892
pcbp2(2of2)	0.680771429	0.774099331
pcdh18(1of2)	-2.114656907	-0.713042749
pcdh19	-1.529579051	-0.383575692
pcdh7(1of2)	-1.332204687	-0.517680879
pcdhga10(6of15)	-0.765418796	-0.672915994
pcf11	0.53860296	-0.385675164
pcgf2	-0.108803514	-0.389757229
pcgf5	4.284244849	0.71887657
pcgf6	-0.938832794	0.314029561
pcmt1(1of2)	1.67816506	0.340424779
pcmtd2	1.951939212	-0.325988769
pcna	-3.012616223	0.362226203
pcnp	0.057547716	0.490137589
pcnxl2	0.218191206	-0.559883267
pcnxl3	0.298939779	-0.380600615
pcsk2	0.685534503	1.426193997
pcsk5(4of5)	-0.240418809	0.472524147
pcyox1	-0.674719855	0.601315899
pcyox1l	-1.845922079	0.770107678
pdcd10	0.047453154	0.288718545
pdcd11	0.990937681	-0.382592458
pdcd5	0.241695965	0.305293411
pdcd6	-1.377763854	0.567867586
pdcd6ip	0.144400648	-0.389919563
pdcl	-0.155760846	0.511718652
pde1c(2of2)	2.385562755	-0.507106166
pde3a(2of2)	0.299217593	-0.371733482
pde6d	0.061082903	0.441150547
pde8b	-0.704331089	-0.621037353
pdgfa(1of2)	-2.570719426	-1.295340428
pdha1(2of2)	-0.204124172	1.646194738
pdhb	-0.044627708	0.317418243
pdlim2	1.068127859	0.387319602
pdlim5(1of2)	1.599847526	0.504676863
pdlim5(2of2)	-0.665010625	-0.455074406
pdpr	0.557078491	-0.490753659
pdzd11	-0.418081152	0.425637409
pebp4	-0.170353473	0.592011679
peli1(3of3)	0.610853859	0.554982687
peo1	-1.313150964	0.338410804
pepd	0.655637853	-0.387742565
per2(1of2)	0.179980948	-0.312332667
per3	0.654047703	-0.35991242
perp	-0.067697823	0.693861003
pex1	-0.351119881	-0.422422336
pex13	0.406492076	0.601017213
pex14	-0.457848255	-0.755732062
pex16	-0.124470375	-0.552501947
pex2	0.883425744	0.425080771
pex26	-0.603255509	0.523056236
pfdn5	-0.4203118	0.362753975
pfkp(2of2)	-3.236923318	-0.580634133
pgam1(1of2)	-1.416343463	0.317808205
pgam2	-0.738655893	0.695375365
pgam5	-0.13456447	0.35381575
pgap1	-0.245237245	1.037971387
pgbd4(12of12)	-1.617557143	-0.573349675
pgbd4(3of12)	0.012593681	-0.402358764
pgbd4(6of12)	-0.785713692	-1.121102074
pgbd5(4of4)	-0.823257893	-1.221052052
pgm1(1of2)	1.277435414	0.41621419
pgm2	-1.79981514	-0.501821398
pgrmc1	-1.428301549	0.622737971
phactr2(2of3)	0.660943238	-0.652490082
phax	0.469992886	0.372036251
phb	-0.003350473	0.459794568
phc1(2of3)	0.376122717	0.384759733
phc3	2.539200289	-0.493560012
phex	-0.116368283	-0.406843658
phf10	-1.655184276	0.512941172
phf13(2of2)	-0.064486641	0.456705923
phf21a	-0.978907217	-0.390560708
phkb	0.320560207	-0.486519317
phldb3	1.478937134	-0.439401016
phlpp1(1of2)	0.513471631	-0.340846912
phrf1	-0.791534537	-0.447143557
picalm(2of3)	-2.304443044	-0.453281917
picalm(3of3)	-0.132051581	-0.792272907
pick1	0.418291272	0.321904791
pidd1	-0.522739951	-0.444065577
piezo1	0.785674631	-0.469281199
pigb	-0.097341945	0.323794674
pigf	1.417811637	0.355931232
pigm	0.005899636	0.399385311
pigo	-0.741825162	-0.551270881
pigp	0.090925137	0.656597135
pigr(2of6)	0.180567313	-0.514866291
pigs	-1.593271932	0.489340815
pigu	-1.860259147	0.794462247
pik3ca(3of3)	-0.333139537	-0.371146027
pik3ip1	0.82429572	0.642505693
pik3r3(2of2)	-1.67795763	0.393079107
pikfyve	0.646248531	-0.412893115
pim1(3of3)	-0.99263746	0.617763157
pim3	-0.084307956	0.378462298
pin1	-0.806908085	0.376817724
pip4k2a	1.432404538	-0.569516307
pisd	1.483964187	0.304836429
pitpnc1(1of3)	0.253915379	-0.605473769
pitpnc1(2of3)	0.069920666	-0.397746311
pitpnm2(1of2)	0.50358757	-0.511391386
pkd1(3of3)	0.323455782	-0.325458096
pkig	0.389883688	0.317824123
pkn2(4of6)	0.330847941	-0.704695232
pknox1	0.59574626	0.612153383
pla2g15	0.569877709	0.397091089
plag1	0.531855857	-0.428530638
plbd2	-0.38691067	0.887620689
plcd1(2of2)	2.218602409	0.625228998
plcd3(2of2)	0.168923115	-0.613966913
plcg1(1of2)	1.30126081	-0.453595607
plcxd1(1of5)	3.348763603	0.862166193
pld1(1of2)	0.854042905	-1.881968421
pld1(2of2)	-0.536909331	0.632579369
plec(1of4)	3.23860745	-0.510902308
plec(4of4)	1.245052884	0.440695631
plek2	0.108979756	0.535908793
plekha1(2of2)	0.950208245	0.687104863
plekha3	1.28495644	0.357660383
plekha7(3of3)	0.179524748	-1.221821625
plekhb2(1of2)	1.973263867	0.527832989
plekhf2	0.169351232	0.525423085
plekhg1(2of2)	-1.459403399	-0.489525918
plekhg4(1of5)	-0.132305236	-0.32889096
plekhg4(2of5)	2.915629197	-0.841000568
plekhg4(3of5)	0.443135953	-0.957739019
plekhg4(5of5)	-0.716567917	-0.481593221
plekhg5	0.244108298	-0.927818738
plekhg6(2of2)	-0.579254296	-0.363076418
plekho2	-0.71112445	-0.973767356
plpp2(1of2)	1.610322189	0.362593273
plpp3(3of4)	0.46482791	0.598370595
plrg1	0.206234378	0.309602661
pls3(2of2)	-0.512545084	0.550827586
plscr1	0.098061452	0.776047558
pltp	-1.997052338	3.58672451
plxna1(2of2)	-1.376305707	-0.645037549
plxna3	0.214406753	-0.487131857
plxnb1(2of3)	0.236798009	-0.489760345
plxnb1(3of3)	-1.599055942	-0.36638483
plxnb3	-0.994415143	-0.506213474
pmm1	1.024427557	-0.979199688
pmp22(1of2)	0.594072077	0.630005362
pmp22(2of2)	-1.436806685	0.562595049
pnkp	0.113354522	0.293184744
pnma1(1of3)	NA	-0.727406518
pno1	1.01389528	0.424351938
pnpla2(4of5)	3.73112661	0.326892054
pnpla7(2of2)	-0.638180171	-0.562294275
pnrc1	0.190302409	0.314893544
podxl	-1.271525466	-0.35866874
pofut2	0.170119904	0.531244707
pold2	-1.790914857	0.443749079
pold4	1.851756439	0.295037757
poldip2	0.87751817	0.3051118
poldip3	-0.043788391	0.777454229
pole3	-0.912263043	0.327291572
pole4	-1.448662458	0.399813275
polg2	0.966698832	-2.40881449
polh	-0.303457243	0.676278884
poli	0.326156761	0.379939481
polq	-1.516761512	-0.496099255
polr1c	-0.710131344	0.347490018
polr3c	0.741243215	0.438796699
polr3e	-0.207266953	0.467379242
polr3f	1.51626629	0.299253873
polr3h	0.76001744	0.424436722
pomgnt1	-0.573357368	-0.460909705
pop5	-1.252258314	0.531274583
pop7	-0.221303743	0.383820829
pou2f2(1of2)	-0.733147048	-0.792532196
ppa2	-0.749060517	0.959720728
ppara(1of2)	1.424658593	0.585815151
ppard	0.795328173	0.405760188
ppargc1a	0.362175966	-0.443184271
ppcs	0.970222866	0.584398789
ppfia3(2of2)	-0.468353795	-0.491197604
ppfibp2(1of2)	-1.230801829	-0.53897513
pphln1(3of3)	-0.973795623	0.688439567
ppil2	0.090219311	0.341112907
ppil4	0.135754931	0.428869544
ppip5k1(1of2)	0.433502064	-0.621782938
ppm1d(2of2)	0.919321549	0.34120599
ppm1h(1of3)	-1.328758659	-0.653953499
ppp1cb(1of2)	1.651123488	0.375959746
ppp1cb(2of2)	0.179460296	0.908448541
ppp1cc(1of2)	-0.857973878	0.344777779
ppp1cc(2of2)	0.048809908	0.479838352
ppp1r21	1.249657137	-0.32414812
ppp1r26	-1.476282162	-0.803460982
ppp1r27(1of2)	1.531618975	0.599405871
ppp1r3b(2of2)	2.465311566	0.536683584
ppp1r3c(1of3)	3.295095658	0.394542392
ppp1r3c(3of3)	2.519328699	0.662794639
ppp1r3d(2of3)	2.543349755	0.448564268
ppp1r42	-0.893387526	-0.535575427
ppp1r7	-0.998286344	0.590118589
ppp1r9b(1of2)	-0.953197979	-0.418513728
ppp1r9b(2of2)	-1.034649477	-0.79263564
ppp2ca	-0.502642932	0.495982066
ppp2cb(2of2)	2.627296683	0.320663904
ppp2r2a(1of2)	-1.424401895	0.438345946
ppp2r3a(1of2)	0.166180906	-0.452429717
ppp2r5a	1.395369587	0.342906431
ppp2r5e	0.137112562	0.305180365
ppp3ca(5of5)	0.374569858	-1.341953502
ppp3r1	0.186904402	0.368237408
ppp4c	0.986858074	0.534141888
ppp4r2(2of2)	-1.070793847	0.474800688
ppp6c(1of2)	0.820558731	-2.44608722
prcc	-0.065958031	0.606478832
prdm11	-1.352294205	-0.491530024
prdm13	-1.384471393	-0.814640226
prdx4	-0.157819145	1.522277892
prex2	-0.581135116	-0.5109329
prim1	-2.348154821	0.49947845
primpol	-0.724033652	0.38875242
prkab1(2of2)	1.092500033	0.531239136
prkaca(2of3)	0.328671129	0.567584765
prkag1	-0.189424223	0.440083142
prkcd(1of2)	-1.115222333	0.75957146
prkci	-0.043942018	0.57608826
prkcsh(1of2)	-1.179827665	0.437029597
prkdc	-1.493729939	-0.500211742
prkg2(3of3)	0.21536411	-0.510653754
prkrir(1of5)	-1.723895577	0.567387481
prkrir(3of5)	0.717988755	0.424384375
prmt1	-1.48338297	0.498485823
prmt7	-0.130186409	-0.423247911
prodh(2of2)	1.12341707	0.579701189
prom1(4of4)	-0.057304002	-0.543268258
prpf38a	-0.468580418	0.416003147
prps1	0.943123593	0.775220964
prpsap1(1of2)	0.208005251	-0.310786268
prpsap2	1.132908725	0.674709938
prr13	0.271741882	0.635242703
prr15	0.892766423	0.847528517
prrc2c	-1.015434899	-0.670478932
prrg4	2.195372401	0.418656577
prrt4(2of2)	-0.7925942	-0.704915418
prss27(2of2)	0.382137814	0.420945084
prss57	-0.458073089	-0.664599608
prune2(2of2)	-1.289810179	-0.636412927
psap(1of2)	0.690737384	0.553013216
psd(1of2)	-0.577389468	-0.48472497
psma2	-2.276574287	0.521683578
psma6(3of3)	-1.841160269	-0.881939469
psma8	-0.983579588	0.365437978
psmc2	-0.313477645	0.380701824
psmc3	-1.215131488	0.430369673
psmc4	-1.648883606	0.293221905
psmc6	-1.077789153	0.351464829
psmd10	-0.079080554	0.439945755
psmd11(2of2)	-1.936187837	0.473685233
psmd12	0.449207978	0.530332116
psmd3	-1.488346838	0.511420829
psmd5	-0.457924844	0.549008394
psmd6	-2.287685817	0.653506013
psmd7	-0.921664371	0.473438148
psmd8	-0.898867749	0.522668678
psme2	-2.0229823	-1.07891475
psme3	-0.594639233	0.426859492
psmf1	3.170952665	0.306727422
psmg2(2of2)	-0.076042677	0.412038332
ptbp2(1of2)	-0.204857444	0.323869322
ptcd1	0.892930046	0.35838722
ptch1(1of2)	0.161980342	-0.53375867
ptch1(2of2)	-0.919942046	-0.512361602
ptchd3	-1.635056736	-0.773876823
ptdss1(2of4)	0.889829279	1.195082965
ptges2	0.069224453	0.274491553
ptges3(1of2)	0.523220064	0.529551173
ptges3(2of2)	-1.066643782	0.612486411
ptgfrn	-0.936158166	-0.513888998
ptgir	1.074264738	-0.480704918
ptgr1	-0.09973764	0.410905348
ptgr2	-1.558713826	-0.554595653
ptgs1(1of2)	-0.033828954	0.490129288
ptp4a1	0.237457812	0.294450971
ptp4a2(2of2)	-0.591943697	0.340001153
ptpn12(1of2)	NA	-0.675030282
ptpn6	-0.123490993	0.776544201
ptprd(4of5)	-1.183564208	-0.514603558
ptprf(2of2)	-1.257899769	-0.332151662
ptprg	0.729312616	-0.49974766
ptprn2(2of2)	0.212949758	-0.86340739
ptprz1(1of2)	1.313948983	-0.294648641
pttg1ip(3of3)	-0.126301829	0.801061603
puf60(1of2)	-0.745974358	0.391363586
puf60(2of2)	0.737003761	0.340928969
pum1	0.297839402	-0.422950398
pura(1of2)	-1.33967127	-0.567228492
pus1	-1.339783282	0.449304849
pus7	-0.260872476	0.385875887
pvrl4(2of4)	0.490827876	-0.516904551
pwp1	0.254684057	0.652292128
pwp2	0.210817835	-0.505807464
pxdn	-2.390759287	-0.570285501
pycard	-1.209252404	1.683754871
pym1	0.251958926	0.319182847
pyurf	-0.056388261	0.38800854
qrich1(1of2)	0.128415452	0.585426357
qrsl1	1.737386412	0.310123262
r3hdm1(2of2)	0.003442743	-0.907290392
r3hdm2	-0.196651611	-0.621737051
rab10	0.591024203	0.358592738
rab11b(1of3)	0.124909389	0.618683336
rab11fip3(1of3)	0.591911639	-0.449481501
rab11fip3(2of3)	-0.270563184	-0.922839115
rab14(1of2)	-0.486636468	0.35679415
rab1b	-0.213882081	0.556704852
rab24	1.087757294	0.41222176
rab25(2of2)	0.762229624	-0.86513608
rab26(1of2)	-2.039058844	-0.534735978
rab27a	0.430159311	0.36896246
rab27b(1of2)	1.464791479	-0.517484919
rab28	1.233094852	0.767390509
rab32(1of3)	-0.261881245	-0.492191895
rab33b(1of3)	1.621575345	0.378678128
rab35(1of2)	0.297904304	2.067938474
rab35(2of2)	0.637476949	0.591607502
rab38(2of2)	1.996490491	0.750714487
rab3a(1of2)	0.86208231	-0.539992736
rab3d(1of2)	1.26708182	0.511292417
rab3d(2of2)	2.545548075	-1.956526869
rab40c(2of2)	0.027749152	0.472985225
rab4a	-0.360590288	0.506324729
rab4b	1.025670811	0.895756836
rab5a(1of2)	-0.033158049	0.40668912
rab5c(1of2)	-0.171421003	1.514485868
rab5c(2of2)	0.206641064	0.422692037
rab7a(1of3)	0.637992775	0.574448961
rab7a(3of3)	0.060007443	0.509292517
rab8a(1of2)	0.153518735	0.352823538
rab8a(2of2)	-0.409727498	0.596678396
rab9a(2of2)	-0.133230882	0.617467841
rabgef1(1of3)	0.894266474	0.455822898
rabgef1(2of3)	-1.419049006	0.767618346
rabgef1(3of3)	0.809413393	0.413052378
rabggtb	0.721693042	0.358760226
rabl6	-0.370638264	-0.388334164
rac1	-2.12412618	0.552202252
rac2(6of6)	-0.079479246	0.62114061
rac3	2.621872638	-0.366124441
rad21(1of2)	-0.500016588	0.657581533
rad23b	-0.546619889	0.587792121
rad9b	0.389526934	-0.748548012
radil(1of2)	0.967714181	-0.536135346
radil(2of2)	-0.757420603	-0.51820509
rae1	-0.254487302	0.53515237
rai1	1.762108533	-0.798915015
ralb(1of2)	-0.128465583	0.52183551
ralgapa2	1.281272132	0.335487842
ranbp1	-1.475373074	0.549154644
ranbp3	-0.440784315	0.762550793
rangap1(1of2)	-2.399063063	0.482807007
rangrf	-0.278518605	0.419190357
rap1a	-0.086135486	0.642570103
rap1b(2of3)	-0.512022974	-0.955547323
rap1b(3of3)	-0.315156723	0.764712899
rap1gap(3of3)	1.370336322	-0.67692546
rap2b(2of2)	-0.205429347	0.591861286
rap2c	-1.697433155	0.36544419
rapgef1(2of2)	-0.064971835	-0.431042705
rapgef4(2of2)	-0.877281154	-0.917076451
rapgef6	-0.293902443	-0.435172958
raph1(1of2)	1.756863197	-0.452401735
raph1(2of2)	-1.073259363	-0.426433871
rasd2(1of3)	-0.884893528	-0.493902899
rasgef1b(1of2)	1.773781981	0.441242149
rasgef1b(2of2)	-0.535441386	-1.974138346
rassf2(1of3)	-2.166472069	1.717189799
rassf2(3of3)	-1.264335429	-0.49824268
rassf6	1.903839812	0.543948414
rassf8(3of3)	4.08532723	0.48948359
rassf9	0.612434616	0.82269454
rbbp4	-2.526292239	0.728108278
rbm12	-0.237836405	0.357042077
rbm12b(1of3)	1.795041752	0.430643321
rbm12b(2of3)	0.174500007	0.403588135
rbm12b(3of3)	-1.773285028	-0.506754163
rbm14	0.53787237	0.349939519
rbm15b	-0.330813751	-0.379489291
rbm28	0.706768496	0.286303126
rbm45	-0.702536664	0.596812479
rbm4b(1of4)	-0.603636735	0.425011381
rbm4b(3of4)	0.797913313	0.464493048
rbm8a	-0.963357262	0.51750826
rbms1(2of2)	-0.164233753	0.455398564
rbmx	-1.30931362	0.368259855
rbp4(1of2)	0.413560167	1.110394773
rbp4(2of2)	-1.755642628	0.769410324
rbx1	-1.247536709	0.326774382
rcbtb1(2of2)	2.275684938	0.515041351
rcor3	0.562130369	0.897092363
rcvrn(2of3)	-2.242461487	-0.873608306
recql4	-3.892995085	-0.719308536
recql5	0.118203588	-0.403879929
reep5(3of3)	0.61858705	0.342428861
rela	2.336947403	0.537468525
reps2	-0.224691937	0.485933016
rer1	-0.983778857	0.555509943
rest(1of3)	0.498122003	0.356851465
retsat(2of3)	0.157428651	-0.381672769
rev3l(2of2)	0.920187829	-0.552199445
rexo4	-0.917721248	0.311224154
rfc4	-1.950391405	0.409737677
rfx7(2of2)	0.893019781	-0.536193405
rgl1(4of4)	0.39829551	-0.437250699
rgp1	-0.639508223	0.616084892
rgs19	-0.217302845	-0.790593892
rgs7	2.11833322	-0.580851071
rgs8(2of2)	0.055594938	-0.495402317
rgs9(1of2)	-0.619179972	2.964887599
rhbdd1	-0.646310513	-0.81363418
rhbdl2	-0.585353248	0.52807177
rhbg	0.732720123	0.52120166
rhoa(1of5)	-0.442926667	0.331951373
rhoa(2of5)	-0.28897215	0.42579549
rhoa(4of5)	-1.021884889	-0.360548893
rhoa(5of5)	-0.70092959	0.578416366
rhobtb2(1of2)	0.511452092	-0.491121509
rhobtb3	-0.887055096	-0.554904999
rhog(1of2)	-0.224631726	0.419784775
rhpn1	-0.14808623	-0.727668042
ric1	-0.634001413	-0.355110276
rilpl1(3of3)	3.254721274	0.496507171
rims2(1of4)	0.83598682	-0.802979175
rin2(1of4)	0.23464767	-0.449187775
rin2(3of4)	3.879862602	0.582359322
riok3	1.287634059	0.282725925
ripk1	0.168011899	0.463664627
rlf	0.3563382	-0.37424565
rnaseh2a(1of2)	-0.920273364	0.502992964
rnaseh2b	-0.707599243	0.444809957
rnasek	0.986635543	0.395766165
rnd2(1of2)	0.06338877	0.729208062
rnd2(2of2)	-0.22010284	0.521339087
rnf103	1.438220948	0.349289263
rnf11(1of3)	1.809394578	0.369830765
rnf11(2of3)	0.532282918	0.624805035
rnf115(1of2)	2.238500458	0.434710328
rnf115(2of2)	0.656034755	0.297446872
rnf121(2of2)	0.312424511	0.546715001
rnf122(2of2)	1.962588097	0.411576938
rnf126(1of2)	-0.10231685	0.540759337
rnf146(1of2)	0.528151954	0.414480618
rnf157	0.733984585	-0.576990641
rnf165(1of2)	-1.211876389	-0.634731664
rnf165(2of2)	-0.653250489	-0.556156493
rnf167	0.277032527	0.373518294
rnf170(1of2)	-0.777036209	0.415473577
rnf181	-0.871383025	0.636255419
rnf182(1of5)	0.867624421	-1.701328045
rnf185	0.550063996	0.642692084
rnf19b(2of3)	-0.115523339	-0.319800437
rnf19b(3of3)	1.289578827	-0.492205716
rnf213(2of2)	0.980906709	-0.334872364
rnf214	-0.412766894	-0.34599463
rnf217	0.52069396	-0.518980993
rnf219	-1.925560653	0.568916721
rnf4	0.020247736	0.403140573
rnf41(1of2)	0.877892244	0.577766405
rnf5	1.658324335	0.300808439
rnf6(2of2)	0.183854342	0.320619254
rnft2	-0.371994038	0.432032577
rnmtl1	-0.821017499	0.658634208
rnps1	-1.695758424	0.526803316
robo2(3of4)	-0.638315979	-0.678600515
rock2(1of4)	-0.724793226	-0.691748554
ror1	-0.984984053	-0.546732214
ror2	0.39580254	-1.256361199
rp11-212d19.4	0.588229069	0.475698469
rp2	0.195186975	0.342239648
rpa2	-1.010861535	0.484802099
rpap3	0.640895703	0.314126357
rpe	1.167057818	0.477521092
rpf2	1.462130717	0.456475487
rpia	0.543508503	0.280130534
rpl7a	1.097452929	-0.391843838
rpl7l1	-0.730264395	0.290041727
rplp0	0.878966785	-0.353671822
rpn2	-1.951189365	0.494469485
rpp30	-0.423295915	0.361971393
rprd1a	-0.249014536	0.449440041
rprd1b	0.12170503	0.308547697
rps12	1.520144402	-0.361250555
rps19bp1	0.017063181	0.322910033
rps2	1.276751092	-0.350746115
rps6kb1	-0.641101262	0.438567944
rps6kl1	2.326003082	0.63552776
rpusd1	1.063996071	0.519214523
rpusd4	0.513771464	0.650479195
rqcd1(2of2)	-0.702652828	0.389057956
rrad	0.016050858	0.872933803
rraga	1.436676443	0.376221603
rras2	0.40018837	0.333777598
rrh	-3.916779692	-1.103784266
rrm1(2of2)	-5.051459241	0.553704283
rrm2(1of2)	0.752302113	0.459618103
rrm2(2of2)	-5.458394287	0.693597203
rrnad1	0.127056097	0.916083484
rrp15	0.129336529	0.348851106
rsf1(1of2)	0.250187625	-0.450433699
rsl1d1	-0.606296558	0.442325074
rsph10b	-0.497657907	-0.771950869
rsph3	0.921022349	-0.834102781
rsph9	0.067857363	0.474029753
rspo3(1of2)	-1.696390733	-0.454611022
rtfdc1	0.957868335	0.372227536
rufy2	0.727399254	-0.574541269
rundc3b	3.133204274	-0.363318711
rxra(2of3)	1.525479006	0.361352396
rxra(3of3)	1.371872931	-0.47857772
rybp	-1.064046015	0.43851408
ryr1	-0.468801049	-0.762858963
ryr2(7of7)	1.104046273	-0.474027638
s100a14	-2.898528211	0.493504429
s100a16	-0.473075205	-0.710826595
sall1(2of3)	-2.36655412	-0.392657908
sall3	-0.482163701	-0.40812833
sall4	-0.27842192	0.291737554
samd1(2of2)	-0.380924844	0.471348949
samd10(2of2)	-2.136767387	0.69549099
samd12(1of2)	0.432435668	-0.332501617
samd3(1of10)	0.544865036	-0.717724491
samd3(2of10)	1.129161375	0.496686291
samd3(3of10)	1.767400325	0.57058695
samd3(4of10)	-0.030040618	0.546033394
samd4a	0.461430179	-0.374436107
samd8(1of2)	-0.072020501	0.426812823
sar1b(1of3)	-0.231639467	-1.104540678
sar1b(2of3)	-0.972542628	0.67739614
sardh	2.119844232	-1.056634401
sart3	-0.108837336	0.349028919
sat1(1of2)	-2.513091834	1.844108506
sav1	1.079845315	0.36009292
sbds	1.000308108	0.375869407
sbf2	0.475850657	-0.348335934
sbk1(3of3)	-0.383498956	-0.407393234
scaf11	0.248977825	-0.354389173
scamp1(1of2)	-0.205164666	-0.335567757
scamp1(2of2)	0.870515405	0.490505488
scamp2(1of2)	0.247208183	-0.63861338
scamp2(2of2)	0.472890946	0.426851016
scaper	-0.00247733	-0.412759334
scn2a(2of2)	2.634616261	-0.496235077
scn3b(2of2)	3.902869654	0.45904758
scnm1	1.106528522	0.559458043
scoc	0.508203685	0.316123769
scrib	-0.30253423	-0.570702259
scrn3	1.47401556	0.379604077
scube1(2of3)	1.244152492	-1.041917504
sdc2	1.83927188	0.44596328
sdc4(2of2)	0.163501233	0.585455948
sdccag3	1.085439816	-0.32631651
sdhaf2	-0.097644167	0.524705861
sdhaf3	0.2385499	0.28857189
sdhaf4	0.943760872	0.446017771
sdhb	1.038423295	0.629831754
sec11a	-1.303121775	0.330417413
sec13	-0.766106151	0.642537471
sec14l2(1of2)	0.39004931	-0.588560515
sec22b	0.28216566	0.326999483
sec22c	0.360956768	0.639059536
sec24c(2of2)	-0.08449519	0.284300336
sec61b	-1.190717582	0.334409942
sel1l3(1of2)	-0.555414482	-0.397630211
selt(1of2)	0.436749276	0.562928197
selt(2of2)	-1.050419153	0.51773291
sema3c	-0.017549302	-0.767867537
sema4c	-0.057726607	-0.844490385
sema5a	-1.473574412	-0.543585893
senp1(1of3)	-0.264137022	-0.31603217
senp1(3of3)	-0.93820858	0.507475895
senp2	2.330953478	0.380743898
sepp1(1of2)	4.00929221	0.657138969
sept10	-1.158037565	0.599793796
sept2(1of2)	0.576915251	0.301033824
sept7(1of3)	-1.863554756	0.46011677
sept8(2of2)	0.467990695	0.294422822
serinc1(1of4)	2.617989226	0.372332298
serinc1(3of4)	0.681344334	0.696062777
serinc1(4of4)	0.817800407	0.541678153
serinc5	-0.022957156	0.67191594
serp1	1.962197789	0.666571671
serp2(2of2)	2.203473368	1.18548458
serpine2	0.604402139	0.470738731
sertad3	0.610266059	0.534918262
sesn1(1of2)	-0.417801905	0.324837501
sesn3	1.721116472	0.329909745
setdb1(3of4)	-0.451851104	0.313527372
sf3a1	0.553446994	0.358622876
sf3a2(1of2)	-0.913700274	0.505002786
sf3a3	-0.238031224	0.389234018
sfrp5(2of3)	-2.578118259	1.050293324
sft2d1(1of2)	-0.250922139	0.409869619
sft2d1(2of2)	0.439982685	0.367700495
sgcb	1.142026491	0.551822447
sgce(1of2)	2.987095804	0.597907629
sgcg	0.254336409	0.547087715
sgms1	-0.082217955	0.316119162
sgpp1(2of2)	0.165672722	0.605969947
sgsh	-0.052213206	-0.49235968
sgsm3	2.553528322	-0.40305419
sh2d5	2.504162051	1.485737651
sh3bgrl	-1.62498737	0.452216269
sh3bp4(2of2)	0.596692131	0.470657151
sh3bp5(2of2)	-1.462889188	-1.668478095
sh3d19(1of2)	0.240560997	-0.393274176
sh3glb1(2of2)	0.302851532	0.400599743
sh3glb2(1of2)	0.607328673	-0.2891593
sh3kbp1(1of2)	3.110979988	0.536997138
sh3pxd2b	-1.266792203	-0.352521147
shc1(1of2)	0.842662647	-0.601603789
shd(1of2)	1.145388064	0.345421375
shh(1of2)	-1.355905061	-0.460784639
shisa4(1of2)	1.137065099	0.52634619
shisa4(2of2)	-0.229107896	0.893679304
shisa9(3of4)	0.353775804	-0.719475266
shmt2	-2.043642367	0.475147704
shprh	0.0389577	-0.408901572
shroom3(2of2)	-0.139222759	-0.585536495
shtn1(1of3)	1.448956288	-0.710907961
sil1	2.096093607	0.35603968
sirt2	0.137774825	-0.288677751
sirt3(1of2)	0.134006611	-1.037024764
sirt5(1of2)	0.402633229	-1.192269061
sirt5(2of2)	0.672457018	0.553674642
ska2	-1.234061477	0.527442498
skida1	-0.422123639	-0.555686162
skp1	-0.57852055	0.384506547
slain2(1of3)	-1.039841405	-0.364574491
slbp(1of2)	-2.38213838	0.487669049
slc10a3	-1.188914787	0.802242232
slc12a3(3of6)	0.602001144	-0.63570131
slc12a5(2of3)	-0.154991951	-0.92752054
slc13a2(1of2)	-0.045101334	-0.574441137
slc15a2	0.873419135	-0.335025437
slc17a5(2of2)	-1.540643389	0.491917494
slc19a1	0.875824306	0.349626506
slc1a3(3of3)	0.293274582	-1.358710582
slc20a2	1.117361485	-0.531878702
slc22a13(5of6)	0.289947127	-0.341705576
slc22a13(6of6)	3.010695964	0.474706566
slc23a1(2of2)	1.748765669	-1.034063542
slc23a2(3of3)	0.893750875	-0.39314937
slc25a1(2of3)	-0.575524965	0.395746826
slc25a1(3of3)	1.604233194	0.321863596
slc25a15(2of2)	-2.961086859	-1.211165506
slc25a16	0.575615949	0.399483724
slc25a25(1of4)	-1.519341671	-0.64761801
slc25a25(4of4)	-2.407844087	1.054911562
slc25a28(2of3)	-1.000504363	0.511039603
slc25a29(2of2)	0.123972519	0.33836789
slc25a30	3.76490888	0.676413604
slc25a34	0.896943947	0.424674726
slc25a40(3of3)	1.483898478	0.464321689
slc25a42(1of2)	2.857069033	0.551932255
slc25a45	NA	-0.676309872
slc25a48	1.194593477	0.442413314
slc25a5(2of5)	0.441564872	0.53718362
slc25a51	0.268594699	0.554019216
slc25a53	0.086288342	-0.482015106
slc27a2(1of3)	-0.603541405	-0.608869146
slc27a2(3of3)	0.332598409	-0.650857087
slc29a1(1of2)	-2.007287811	0.466543773
slc2a9(5of7)	-1.229214499	-0.641421777
slc30a9	-0.633065376	0.353832517
slc35a5	0.284560616	0.48127922
slc35b4	-0.839160203	0.412709593
slc35c2	-0.754257064	0.583932239
slc35f5	0.970229685	0.497028047
slc38a3(3of4)	0.813753534	-0.436713274
slc38a6	0.831233276	-0.308902356
slc39a1(1of2)	0.061984035	0.759148031
slc39a1(2of2)	1.532495855	-0.624904184
slc39a13	0.266556019	0.494805319
slc3a1	-5.050436767	-0.313869225
slc3a2(2of2)	0.650743369	-0.461049229
slc41a1(1of2)	-0.546069079	-0.497458461
slc43a2(1of2)	2.578734145	-0.623308787
slc44a2(3of3)	-0.104709817	0.51938768
