id	fc
hs3st3b1(1of4)	-0.5599999999999999
vps72	-0.2675
hlf(1of5)	-0.8
LOC107389206	-1.73
LOC107373959	-1.0
pclo(2of3)	0.13999999999999996
vav3(2of2)	-0.61625
bcl11b(3of4)	-0.11864864864864866
cox4i1(1of2)	-1.5033333333333332
plekhg5	-1.3033333333333332
frmd3	-1.03
zbtb48(1of2)	-0.2866666666666667
ndrg4	1.5666666666666667
col4a4	-0.385
cacng4(2of2)	-0.95
kiaa1522(2of2)	-1.25
mrap2	-1.12
gpr12(1of2)	-0.9299999999999999
fev	-0.82
adcyap1(2of2)	0.9766666666666666
scgn	-1.4549999999999998
sorcs2	-0.46559999999999996
LOC107397063	-2.21
syt14(1of2)	-0.6950000000000001
sertad4	-1.5499999999999998
dusp2	-0.88
pltp	-1.4
plekha5(1of2)	-1.09
palm3	-1.0775
ccdc85b	-1.07
ccbe1(1of2)	0.5833333333333334
olfml2b(1of2)	-1.22
adam11(2of2)	-0.93
gfra1(1of7)	-0.235
efhb	-0.9166666666666666
acot11(1of2)	-1.38
otof(1of2)	0.235
ankrd33b(2of3)	-1.15
hlf(3of5)	-0.7999999999999999
LOC107377966	-0.8911111111111111
kcnd3(1of2)	-0.74
dmtn(2of2)	-1.8
foxj3(1of2)	-0.8966666666666668
prkcd(2of2)	-3.51
atp8b1(2of2)	-1.0
slc25a24(1of3)	-1.37
eef1e1	-1.68
znf235(36of148)	-2.0366666666666666
smu1(2of2)	0.05666666666666667
LOC107372748	-0.925
dhrs3	-0.7157142857142856
gjc1(4of5)	-0.245
prkg2(3of3)	0.475
nptxr(1of2)	-0.79
rxra(1of3)	-0.33390243902439026
rpl10	-2.08
kctd1(2of2)	-0.8999999999999999
commd10	-0.929
bnip2	-0.04000000000000005
arl3(1of3)	-1.495
mfhas1	-1.23
gdf9	-0.97
LOC103690541	-0.385
gsg1l(2of7)	-1.06
snai2(1of3)	-2.365
cgn(1of2)	-2.57
LOC107395907	-0.26999999999999996
sorcs3(2of2)	-0.83
adra2a(2of5)	1.8099999999999998
fam57b(3of3)	-1.58
casz1	-1.177142857142857
rhou(2of3)	-1.15
qrfpr	-0.9
nans(1of2)	-0.91
arl4c(2of2)	-0.2733333333333334
znf385d(1of4)	-1.0090000000000003
fgf4	-0.58
vcl(1of2)	-1.07
ppp4r3a	-1.0418181818181818
anks1b	-0.72
LOC107382915	-0.8314285714285715
wnt2b(1of2)	-0.6180000000000001
LOC107376738	-3.2359999999999998
LOC107373196	-7.95
polg	-1.92
LOC107378528	-3.1
melk	-0.5730000000000001
ddr1	-2.74
LOC107392998	1.2228571428571426
c9orf172(1of2)	-1.28
p3h2(2of2)	-1.8744444444444446
ier3	-0.77
pacs2	-0.89
slc29a3	-0.7466666666666667
bhlhe40(1of2)	-1.16
mycn(1of2)	-2.090714285714286
zdhhc9	-0.95
lsm14b(2of2)	-0.34428571428571425
cbln2	-0.86
ackr3(2of3)	-0.92
LOC107385714	-0.20624999999999993
dcdc2(3of3)	-4.235
dcps	-0.9742857142857143
ascl1(2of2)	-0.33631578947368423
nlgn3(3of3)	0.18166666666666667
aldoc(1of2)	-1.07
dgkd(1of2)	-0.85
cacna1h(1of8)	-0.78
pgm1(1of2)	-0.9977777777777779
cped1(1of2)	-1.25
npb	-0.84
LOC107391456	-1.04
wisp1	-0.89
drd4(2of2)	-0.26333333333333336
pvrl4(3of4)	-0.68
fjx1	-1.4166666666666667
LOC107376104	-0.91
fbxl4	-1.33
celf3(3of3)	-1.0919999999999999
plaur(5of6)	4.66
zp3(12of19)	-0.7672727272727274
b4galt3(2of2)	-0.99
kcna10	-0.81
mturn	-0.86
galr1(2of4)	-0.93
LOC107373650	-0.99
LOC107382784	-0.6416470588235297
aspa(1of2)	-1.13
akap2	1.4966666666666668
sox5	-0.45448275862068954
LOC107381866	-0.335
fam195a(2of2)	-0.64
ccdc92(3of3)	-0.73
dsel	-0.3533333333333333
LOC107382777	-0.96
ppfia3(1of2)	-0.708
nuak2	-0.7
rnd1(1of2)	-0.85
LOC107392489	-1.3
pcdh8(1of3)	-0.53
c21orf62	-2.457142857142857
sash1(1of2)	-0.6539999999999999
celsr1	-0.475
eef1a1(2of5)	-0.71
map7d2(2of3)	-1.27
dhx58	-0.6174999999999999
sh3rf3	-0.5549999999999999
kcnh8(2of2)	-0.87
xkr4	-0.5700000000000001
tmem47(3of3)	1.9349999999999998
rab3c	-1.02
tlr3	-0.7649999999999999
lhcgr	-0.38999999999999996
tmem194	-2.84
lrrc4c(2of2)	-0.9
ctnnd2(2of2)	-1.58
slc2a1(2of6)	-0.86
tax1bp3	-1.09
LOC107378154	-0.7635294117647061
adra2a(5of5)	-0.7533333333333333
LOC107380663	-0.5757142857142857
kif2a(1of2)	-0.88
pcdhga7(6of10)	-0.74
cpe	-0.93
fbn1(2of2)	-0.96
tacr1(1of3)	-1.685
epha6(1of5)	-0.86
st14(2of4)	0.43600000000000005
sowahc(3of5)	0.31
angptl2(1of2)	0.3066666666666667
lbh(1of2)	-0.4762499999999999
ceacam20	-1.25
ythdf2(1of2)	-2.46
c2orf42	-0.8116
kalrn(2of2)	-1.3585714285714283
elovl6(1of3)	-0.9
vipr1(3of4)	-0.4575
ank2(1of3)	-0.93
lemd1	-0.9533333333333331
pde6g(1of3)	-7.79
scamp5(1of2)	0.9
kcnc1(2of3)	-0.25
gcgr(1of2)	-0.8049999999999999
mapk12(1of3)	-0.98
fam171a1	-1.6166666666666665
kcnb2(1of2)	-0.32666666666666666
etnk1(3of3)	0.04105263157894736
egflam	-1.13
capn15(2of2)	-0.345
pcsk5(5of5)	-5.175
samd1(2of2)	-1.2966666666666666
sox8(1of2)	0.20500000000000007
hlf(5of5)	-1.35
mef2d(2of3)	0.8522222222222223
tmem42(1of2)	-0.5425
LOC107393865	-0.34240740740740727
capn2(1of3)	-1.94
klf5(3of3)	0.9833333333333334
LOC107383011	-0.81
reep1	-0.88
arhgef3(1of2)	-1.335
LOC107395418	-0.79
LOC107394673	-0.89
ephx4	-0.94
nlgn3(1of3)	-0.445
slc45a1	-0.015000000000000013
phospho2	-0.02666666666666669
swap70(3of3)	-1.03
LOC107376854	-1.02
mmd2(2of2)	-1.01
c10orf12	-1.1866666666666668
akna(1of2)	-0.89
plppr3(1of2)	-0.19333333333333338
abcg1(2of2)	-0.2539130434782609
pdzd7(1of3)	-0.98
shisa9(3of4)	0.32125000000000004
tcerg1l(2of2)	-0.92
pbx1(2of3)	0.24428571428571427
c8orf34	0.1291666666666667
arf1(1of3)	-0.455
lrrc4c(1of2)	-0.8
aes(1of2)	-0.81375
dnajc6	-0.7474999999999999
flad1	-0.7242857142857143
rho(1of6)	-1.08
rai1	-1.6416666666666664
stxbp5(1of2)	-0.265
cpne2	-1.17
a2ml1(2of4)	-0.17000000000000004
sorbs1	-0.5866666666666667
paip1	-2.0949999999999998
lrfn1(3of3)	-0.97
neo1	-0.4975
epha2(1of2)	-2.775
LOC107393211	-0.11333333333333331
depdc7(2of3)	-0.33499999999999996
esr2(1of2)	-0.13250000000000003
mtss1(3of3)	-1.03
glcci1(2of2)	-0.595
lmo3	0.2157142857142856
fmn1(2of2)	-1.3125
xkr7(1of2)	-0.78
arhgap39(1of2)	-0.34333333333333327
siae	-0.9016666666666667
prelid3b(1of3)	-0.87
esrrg(2of4)	-1.64
cdcp1(2of2)	-0.98
syf2	-1.039
msx2(3of3)	-0.2571428571428572
ccdc3(2of2)	-0.775
dchs1(3of3)	-1.1400000000000001
col4a6(3of5)	-1.0775
tdrp	-1.0
slc52a3(2of3)	-1.0619999999999998
nrxn1(2of2)	-0.384
htr7	-0.89
znf45(2of3)	-1.082857142857143
slc35b3	-0.7495238095238095
adar(2of2)	-0.235
cxcl12(2of2)	-1.09
zp1(2of5)	0.08
tle4(2of2)	0.7214285714285714
wnt3	-1.0539999999999998
angpt1(1of2)	-0.49400000000000005
nudt4(1of2)	-1.05
gdap2	-1.26
s100a16	-0.91
hist1h2bl(3of3)	-1.09
frmpd1(2of2)	-0.4366666666666666
pex14	-1.22
nt5e	-1.22
gria1(1of2)	-0.6599999999999999
lgr6	-0.9233333333333333
tacr3(1of3)	-0.96
kcnj9(1of2)	-1.0
zfpm2	0.1542857142857143
epo	-0.23999999999999996
cpa6	0.72
prdm1(3of3)	-0.33959999999999996
cela2a(2of5)	-1.334
tas1r1(1of6)	-0.97
flrt2	-0.32187499999999986
efnb2(2of3)	-1.25
LOC107391682	-0.9
sema6b(2of2)	-1.1364705882352946
txn1(1of2)1(1of2)	-2.2975
ntrk3(1of2)	-0.78
cnksr1	-0.044999999999999984
mast1(2of2)	-0.86
lpar1(2of2)	-1.13
swap70(2of3)	0.7600000000000001
fgf14(1of3)	1.53
LOC107381244	-1.2374999999999998
fzd3(1of4)	-0.91
eda	-0.82
dtnb(2of2)	-0.8
kitlg	-0.44
dkk3(2of3)	-4.12
gja3(8of9)	-0.86
LOC107392054	-4.8
LOC107389720	-0.4890909090909091
synpr(1of3)	-0.86
s100a14	-1.91
abhd8(1of2)	-0.96
grtp1(2of2)	-3.04
LOC107387188	-0.8591666666666665
LOC107395411	-1.47
gjd2(3of4)	-0.69
sptan1(21of23)	-2.6284615384615386
ksr1	-1.23
zfp516(1of2)	-0.7555
zbtb20	-0.93
crisp2	-1.205
dab1(1of2)	-0.295
tmem238(1of4)	-0.8
epb41(1of2)	1.565
napb(2of2)	-0.8
fam117b	-1.5566666666666666
cacna1d(1of5)	0.05999999999999999
ltbp3	-1.935
ptprf(2of2)	-0.6239999999999999
ptk2(2of2)	-2.87
alk(2of2)	2.325
ric8a(2of2)	-0.29000000000000004
LOC107392805	-1.23
cadm2(2of3)	-0.7000000000000001
LOC107393840	-0.9963414634146345
samd3(2of10)	-0.1763636363636364
nsd1(2of2)	-0.94625
brsk1(3of3)	-1.49
gpatch2l	-0.4128571428571428
jag1(2of2)	-1.7274999999999998
hsd17b12(1of3)	-0.31799999999999995
nck1	-0.8350000000000001
ankh	-0.5166666666666666
LOC107391181	-2.4071428571428575
lrfn2(2of2)	-0.76
nisch	5.27
LOC107382421	-1.34
rapgef5(2of2)	-0.84
LOC107378610	-0.036666666666666646
mpdu1(1of2)	-1.5
unc13c	-0.09000000000000002
cox7a2(2of2)	-0.5399999999999998
car2	-0.575
LOC107391126	-2.59
slc35d3(2of2)	-0.8999999999999999
cpvl	-0.435
LOC107382994	-0.064
phactr3(1of2)	-0.128
fgd5(2of2)	0.2675
kit(2of2)	-0.85
nedd9(2of2)	-1.3900000000000001
lhfpl2(2of2)	-0.4911111111111111
eya1	-0.4757142857142858
gas1(3of3)	-2.045
camk1	-0.89
sfmbt1	-0.7766666666666667
ptpre(1of2)	1.445
atp1a3(2of2)	0.29333333333333333
rnd1(2of2)	0.685
chst11(1of3)	-0.23999999999999994
pcdh11x	-0.17
lrrc16a(3of3)	-0.6875
ngfr(2of2)	-1.015
pvrl2(1of2)	1.0074999999999998
tmem161b	-0.79625
tenm3(2of2)	-0.4854545454545455
tlcd1	-1.38
cacng2(1of2)	-0.91
LOC107396420	-0.8566666666666664
LOC107373911	-0.99
car4(2of2)	-0.995
fam198b	-0.88
hapln1(1of2)	-0.85
cnpy3	-0.9233333333333332
ccnd2(2of4)	-0.756
bcor(1of2)	-1.682857142857143
l3mbtl1	-1.37
nrcam(2of2)	-0.31499999999999995
atp8b2(1of5)	-0.89
arhgap35(1of2)	0.006666666666666668
c2orf88	-0.655
adgrv1	-1.2
jarid2	-1.483
rhobtb3	-1.23
gnao1(1of3)	-1.67
glra3	-0.4614285714285714
ralb(1of2)	-0.6950000000000001
slc1a3(1of3)	-1.58
cacna1b(4of5)	-1.08
sema7a(1of3)	-0.83
jmy(2of2)	-1.08
ppp1r9a(1of3)	0.009999999999999986
LOC107376691	-0.995
adamtsl1	-0.9059999999999999
ptpru(2of2)	-0.6299999999999999
scaper	-1.25
kif3c(2of2)	-1.16
alpl	-0.375
bcl11a(2of2)	-0.4320000000000001
arhgdia(3of3)	-0.8320000000000001
LOC107385936	-0.6254545454545455
atpaf1	-0.9640000000000001
hpcal1(2of2)	-0.9
itsn1(1of2)	-1.14
dock8	-0.99
ppp3ca(5of5)	-0.94
trabd2b(2of2)	-0.3966666666666666
cfh(3of5)	-0.14928571428571438
car12	-0.82
LOC107375322	-0.7772727272727272
LOC107384797	-0.15999999999999995
edil3(2of3)	-1.01
cdh22	-0.85
fgf10(2of2)	-1.78
zfp62(5of5)	-1.78
sox4(1of2)	-1.0133333333333334
epb41l1(1of2)	-0.74
ccdc64(1of3)	-1.6033333333333335
nrcam(1of2)	-1.533
fgf3	-0.84
pcbd2	-1.9799999999999998
specc1l(1of2)	-0.875
edar	-0.3066666666666667
styk1(1of2)	-0.97
def6(2of2)	-1.18
LOC107382062	-1.2850000000000001
LOC107386281	-1.175
sirt3(2of2)	-1.27
creb5	0.4425
znf567	-0.88
msl3	-1.03
mpzl2(2of3)	-0.95
kcnmb4	-0.33499999999999996
chd5	-0.5375
rftn1(2of2)	-0.91
cacna2d2(2of2)	-0.75
cd9(4of5)	-0.66
bspry	-0.205
cldn7(1of2)	1.3
slc16a7(1of2)	-1.17
LOC107392767	-0.5366666666666667
wnt9a	-1.3433333333333335
thoc3	-1.095
ckb(2of2)	1.5
sema6d(3of3)	-0.8760000000000001
plekhg4(5of5)	-0.84
tmem189(2of2)	-1.8239999999999998
nxph1(3of4)	-0.72
LOC107395672	-0.9425
pcdhac2(3of5)	-0.83
slbp(2of2)	-0.8
hivep3(2of2)	-0.81
rnmtl1	-2.09
kif4a	-7.44
amotl2(1of2)	-1.31
kcnb2(2of2)	-0.53
gch1(1of2)	-0.78
p2ry4(1of3)	-0.09363636363636364
sox8(2of2)	-0.696
dmd(1of3)	1.10625
gareml	-1.23
wasf1	-0.9639999999999999
ank1(1of3)	-0.51
rbm47	-1.0875
npbwr1	-0.905
thap1	-1.1149999999999998
LOC107393046	-1.7740000000000002
drd3	-0.94
frmpd1(1of2)	-1.24
cd40(5of6)	-0.96
ndufa4(2of3)	-1.07
faf1	-0.324
plin2(2of3)	-0.41333333333333333
rarb(2of4)	1.8566666666666665
hes5(3of5)	-1.79
LOC107392912	-7.39
LOC107381680	-1.28
sowahc(1of5)	-1.71
kcns2(1of2)	-0.355
hrh3(2of2)	-0.69
nbea(1of3)	0.6125
shisa6(3of3)	-1.065
mast3	-1.12
ptbp2(1of2)	-3.18
plcb4	-1.19
nudt12	-2.23
LOC107378812	-0.345
ccdc3(1of2)	-1.13
smad4(2of3)	-1.91
fubp3(1of2)	-1.12
cd40(3of6)	-0.99
tpbg(2of4)	-0.87
ppm1e	-0.49333333333333335
sstr2(3of3)	-0.77
emilin1(2of2)	-0.2266666666666668
adgre1	-0.13
agrn	-0.3563636363636364
abcb6	-0.02999999999999999
cubn	-0.5733333333333334
kank4(2of2)	-4.52
rasd1(3of3)	-1.21
chd7	-1.47
exoc5	-0.4133333333333334
smtn	-0.83125
pfkfb3	-0.5
cntn5	-1.635
c16orf45(2of2)	-0.69
txlnb(1of2)	-0.24000000000000002
nrxn1(1of2)	0.925
cd276(2of2)	-1.1883333333333335
serinc1(1of4)	-0.36333333333333334
LOC107378830	-0.31909090909090915
dnah11(2of5)	1.9349999999999998
kctd12(1of2)	-1.21
prss1(8of10)	-1.9249999999999998
sv2b(1of3)	0.475
esrrg(1of4)	-0.025000000000000022
wasf3(1of4)	-0.95
sbk1(3of3)	-0.9700000000000001
rin2(2of4)	-0.81
tap2(1of2)	-0.92
kiaa1147(1of2)	-0.91
bcr(1of2)	-1.365
map6(2of5)	-1.736666666666667
prdm6	-0.74
fgl2(2of3)	-2.09
mafg(2of2)	-0.85
hmgxb4(1of2)	-0.6799999999999999
nlrc3(15of24)	-4.36
adcy9(2of2)	-0.29625
h1foo	-0.45999999999999996
slc25a5(3of5)	-1.3233333333333333
scamp1(1of2)	-0.71
mlf1	-0.49266666666666664
park7	-0.61
pbx3	0.05869565217391304
rab17	-1.12
cers2(4of5)	-0.6699999999999999
grpr(2of2)	-0.87
kcna2(2of3)	-0.45999999999999996
trnag-ccc	-0.7723529411764706
ncan(3of6)	0.5433333333333332
mstn(2of2)	-1.16
trnaq-cug	-0.7937500000000001
prdm2(1of2)	-3.0700000000000003
crip1	0.22166666666666668
notch2(1of3)	-2.028
fam204a	-2.09
ccdc85c(1of2)	-1.78
slc35f4	1.2149999999999999
capn5(1of4)	-1.25
abcc9	-0.835
iqsec3(2of2)	-0.5049999999999999
nos1ap(1of3)	0.0875
nim1k(1of4)	-0.13285714285714284
mast4(2of2)	-0.84
tgm1(2of2)	-0.78
mysm1	-1.69
LOC107393375	-1.0133333333333334
fes	1.454
armc10	-1.23
LOC107389436	-1.57
twsg1	-1.63
crhbp(2of2)	2.575
vangl1(1of2)	-1.252
zfyve28	-2.96
spaca4(1of3)	-0.89
LOC107382069	-1.1349999999999998
slc44a1(1of2)	-1.23
jmy(1of2)	-0.7933333333333334
frmd7(2of2)	-0.8999999999999999
fsd1	-1.1199999999999999
LOC107384494	-1.63
cnfn(4of7)	-1.3300000000000003
slc7a2(3of3)	0.54
LOC107388139	-0.722857142857143
gabbr1(3of3)	-0.9
cmpk1	-0.87
slc6a15(3of3)	-0.92
myh7(2of3)	-0.25999999999999995
dock4	-1.1777777777777778
klf7(1of2)	-0.26199999999999996
eva1b	-1.9866666666666664
pcdh17(2of2)	-0.96
kynu	-0.2856249999999998
snrpn	-1.79
pck1(1of2)	-0.9233333333333333
ncan(1of6)	-0.7150000000000001
gdf10(2of2)	-1.0485714285714287
slc1a1(2of5)	-0.435
abhd3(2of2)	-3.0
abr(1of2)	-1.3633333333333333
efnb2(1of3)	-0.8545945945945946
ryr3(1of8)	-0.85
nmnat2	-1.16
enpep	-2.95
irf1	-1.21
prrt2(3of4)	-1.19
ano9(2of2)	-0.94
ahdc1	-0.63
stxbp6	0.15500000000000003
kcnk10(1of2)	0.38499999999999995
slc25a14	-0.6950000000000001
camk1d(3of3)	-1.4400000000000002
layn(1of2)	-0.84
LOC107385927	0.1111111111111111
LOC107384070	0.0033333333333333734
sytl5	-0.405
foxp2(2of2)	-0.20842105263157898
prpf4b	-0.884
camk1d(1of3)	-5.33
LOC107382322	-1.145
LOC107377470	-2.29
kcnk2(1of3)	-0.5233333333333333
zfp516(2of2)	-1.7699999999999998
adora2a(2of2)	-1.05
esyt1(1of2)	-2.13
tsc22d3(1of2)	0.6359999999999999
znrf2(1of2)	-1.04
phlda2	-1.13
mpv17l2	-0.798
nkain4	-0.19499999999999998
LOC107378124	-0.8600000000000001
txnip(2of2)	-0.83
slc6a8(2of2)	0.05499999999999999
lhfpl3(5of5)	0.4725000000000001
cdcp1(1of2)	-0.88
ihh(2of2)	-0.16499999999999998
galnt14	-0.66875
ndnf(2of2)	-0.12
cyp2r1	-0.18
LOC107389667	-0.7885714285714286
cbx7(1of2)	-1.9
chst3(1of2)	-1.07625
LOC107383094	-0.86
b3galt2(2of7)	0.4
slc38a8(1of2)	0.51
zmat3	-1.06
rab33b(2of3)	-1.29
tacr3(2of3)	-0.27
dusp26(3of5)	-1.78
morf4l1(2of2)	-0.804
gpc6(2of4)	-0.8292857142857141
jdp2(2of2)	-4.81
map6(3of5)	-1.25
lnp(2of2)	0.2914285714285714
slco3a1(2of3)	-0.98
LOC107377241	-0.71
zbtb46	-1.4064705882352941
gpr26(4of4)	-0.73
LOC107387560	-0.4423076923076924
gpc1(2of2)	-0.33499999999999996
sptan1(6of23)	-0.7973333333333332
tpd52	-1.2733333333333332
npy2r(1of3)	-0.76
itga3(2of2)	-1.16
cdh23(3of3)	-0.73
syndig1(2of4)	-0.76
LOC107388093	-0.46611111111111114
polrmt	-1.3733333333333333
LOC107385096	-1.09
lrfn1(1of3)	-0.88
rgcc	-0.90375
plekhg3(2of2)	-0.8166666666666667
lrfn2(1of2)	-3.2633333333333336
bank1	-0.9113333333333332
cpne4(2of2)	-0.8
slc6a20	1.058
nr1d2(4of4)	1.6050000000000002
ube2j2	-3.13
sema5a	-0.8110526315789472
ecm1(1of2)	-1.1
cap2	-1.45
col27a1(2of4)	1.0675
bsn(2of2)	-0.69
syp(1of2)	0.27999999999999997
brsk1(1of3)	-1.0
klf7(2of2)	-0.7093750000000001
tmem56(1of2)	-1.095
prok1(1of2)	-1.05
tmem53(2of3)	-0.335
frem2(3of3)	-1.0342857142857145
ppp3ca(4of5)	-1.5518181818181818
thra(2of2)	-0.7675000000000001
tmem8c	-1.35
zfp207	-1.49
faah2	-0.83
macf1(1of2)	-2.02
sucla2	1.8766666666666667
hpd(1of2)	-0.7028571428571427
atp1b3(1of3)	-0.93
igfbp6(1of2)	-1.12
atp6v1a(1of2)	-0.9599999999999999
map1a(3of3)	-0.785
ttbk2(1of2)	-1.08
mcf2(2of2)	-0.61
mtus2(2of2)	-1.17
LOC107380836	-1.255
pcdh18(2of2)	0.20727272727272725
stard13(2of2)	-0.09000000000000001
sema7a(3of3)	-1.132
col2a1(3of3)	-0.8
rab3d(2of2)	0.0
map1a(1of3)	-0.06142857142857142
cacna1d(2of5)	-1.09
zswim6(2of3)	-4.41
jund(1of2)	-1.34
sh2b2	-1.2750000000000001
prr7	-0.74
cpne5(2of2)	0.642
creb3l1	-0.93
doc2b(2of2)	-0.755
deptor(2of3)	-1.69
erc2(1of2)	0.13000000000000003
itpr3	-1.68
fkbp14(2of2)	-1.14
LOC107391752	0.31500000000000006
atf3	-2.77
tnik(2of3)	0.655
nrxn2(1of4)	0.09409090909090909
cdh18	-0.89
nmt2	-2.745
ccdc88a(3of3)	0.4200000000000001
ncam1(2of3)	-0.74
wdr73	-0.79
znf750	-2.01
sipa1l1(2of3)	0.42333333333333334
syde2(2of2)	-1.62
cdh8	-0.3033333333333333
LOC107392642	-0.21599999999999997
pvrl1(1of3)	-0.41
nckap5(1of2)	-0.8652173913043479
ak7(1of3)	-1.28
aldh3a2(2of3)	2.2466666666666666
tead4	-1.35
map2(2of2)	-1.215
tpcn2(2of2)	-1.2
macrod2	-0.7283333333333332
ankrd24	0.5950000000000001
znf180(2of2)	-2.16
rerg(2of2)	-0.25999999999999995
ogdh(1of2)	-0.834
mov10l1	-0.3466666666666667
magi3(4of4)	-0.91
fam131b(2of2)	-1.655
ptpn23	-0.33699999999999986
eci1	-0.25666666666666665
LOC107385758	-1.26
caln1(1of2)	-0.85
tmem235(1of2)	-0.91
cebpe(2of2)	-0.8
prkd3(1of2)	0.4375
LOC107379092	0.0630769230769231
pcdhga10(4of15)	-0.8600000000000001
dcaf7(1of2)	-2.48
trim27(2of3)	-0.2925
LOC107372942	-1.285
sntb1	-0.887142857142857
gal3st3(5of5)	-1.0599999999999998
cers6	-0.74
lrrc3b(3of3)	-0.56
drc1	-0.445
slitrk3(1of2)	-1.01
c3orf58	-1.691111111111111
strn(1of2)	-2.7
LOC107387211	-0.766
rpp25	-3.3766666666666665
myot(1of2)	-0.6166666666666667
frs2(2of2)	-2.06
sox14(2of2)	-1.6600000000000001
adcyap1r1(1of2)	0.16999999999999993
syne1(1of2)	-0.87
acss3	-1.488
clstn1(2of2)	-1.2033333333333334
fry(1of2)	-0.4774999999999999
efnb1	-0.8933333333333332
taf4a(1of5)	-0.84
epha3	-0.685
zmiz1(1of2)	-1.4164285714285714
cntn4(4of4)	-1.03
slc27a2(3of3)	-7.05
capn1(3of3)	-1.06
nox4	-1.26
tmem198(4of4)	-1.13
atxn1(4of4)	-0.35428571428571437
id4	-1.6466666666666667
dmbx1(1of3)	-1.05
stx5	-1.5233333333333334
chmp4c	-0.36000000000000004
puf60(1of2)	-1.096666666666667
c9orf64	-1.19
ror1	-0.31000000000000005
frrs1(2of5)	-0.81
ntsr1	-0.7
mapk8ip3(1of2)	-0.9500000000000001
paqr4(2of2)	-0.75
ak5	-0.91
LOC107391447	-0.775
s1pr1(3of3)	-1.31
greb1l	-4.680000000000001
mfsd2a(1of3)	-0.93
ccbl2	-0.39499999999999996
mpped1	0.8620000000000001
pappa2(1of2)	-0.65
ube2q2(1of2)	1.9366666666666668
duox2(1of2)	-0.9
hsd11b2	-1.2133333333333334
agap1	-1.7916666666666667
slc44a2(1of3)	-1.99
xylt1(2of3)	-1.162857142857143
napepld	-0.33000000000000007
dkc1	0.07499999999999994
prkaa2	-0.86
LOC107374150	-1.9
tubb6	-1.48
rab28	-1.2304347826086954
ccdc42(1of2)	0.29000000000000004
myo10(4of4)	-0.6283333333333333
slc6a1(3of3)	-0.75
ehbp1(2of2)	0.46
adssl1	2.255
ephb3(1of2)	-0.31599999999999995
stxbp4(1of2)	-0.47
axin2(2of2)	-0.870909090909091
pla2g4a	-0.85
kcnj6	-0.61
slc50a1	-1.37
wwox	-0.8899999999999999
cck(3of3)	-3.45
large(1of2)	-2.948333333333333
myh10(2of3)	-6.98
gabrp(2of3)	-0.7
wnt10a	-0.89
lin7c	-0.86
btbd6(1of2)	0.46473684210526317
LOC107390747	-0.19125000000000003
dpp10(1of4)	-0.6766666666666667
crhr2(1of2)	-0.67
emilin2(2of2)	0.014999999999999993
cacnb2(1of2)	-0.79
fam69c	-1.29
eef1a1(3of5)	-0.79
grid1(1of2)	-0.69
csdc2(2of2)	-1.31
cnksr3(2of2)	-2.37
itga4	-0.21000000000000005
LOC107372502	-2.21
ttc9	-0.81
pln	-0.6275000000000001
edil3(1of3)	-0.79
tln1	-2.84
chst12(2of3)	-1.04
LOC107378660	-0.67
gse1(1of2)	-2.282222222222222
c3orf70	-1.06
hdac7(2of2)	-1.0366666666666666
star(2of2)	0.985
LOC107378060	-1.6575000000000002
ptgfrn	-2.9825000000000004
gria4(2of2)	-0.86
map4k4	-1.07
rps6ka2	-0.7923076923076923
gria3(1of2)	-0.67
sytl2(1of2)	-0.76
ppef2(3of3)	-0.73
syndig1(3of4)	0.40333333333333327
usp53(1of2)	-0.6100000000000001
rspo1	1.8239999999999998
brsk2(1of2)	-1.591111111111111
kcnh5(1of2)	-0.75
bin1(1of2)	-0.81
ppp1r3d(2of3)	-0.8866666666666667
sv2c(2of2)	-0.75
esyt2(2of2)	-1.63
adgrl2(1of3)	0.2882352941176471
prr35	-2.166
scarf2	-1.15
dclk2(2of2)	-0.5233333333333333
fgf22	-1.3433333333333335
zfp362(1of2)	-0.8600000000000001
cdyl2(1of3)	-0.83
gli3	-2.187142857142857
gng13(1of2)	-0.37799999999999995
tgfbr2(2of3)	-0.6950000000000001
sh3bgr	-2.285
prkca(1of3)	-0.92
fam46c(2of2)	-1.5150000000000001
slc6a17(2of2)	-0.73
piezo1	-0.55
hnrnpll	-0.79
LOC107378218	-1.4466666666666665
gpr176	-0.495
susd6(3of3)	-2.59
chst8	-0.7224999999999998
eml5	-0.42000000000000004
ank1(3of3)	0.025000000000000022
tbc1d14(3of3)	-1.36
ipcef1	-3.5700000000000003
fbln2	-0.705
kif26a(1of2)	-0.3731999999999999
adamts20	-0.5831578947368421
coro7	-0.8684615384615384
sgpp1(1of2)	-0.8
LOC107379449	-0.6790909090909092
fzd9	-1.188
cttn(2of2)	-6.92
ttc7a(1of2)	-0.43
LOC107397263	-1.13
LOC107377105	-0.8300000000000001
wwc1	-1.1366666666666665
LOC107381976	-1.4233333333333331
LOC107386098	-0.9630000000000001
uqcc2	-1.7
wdr5	-0.36125
dnajc9	-6.91
ahcyl2(2of4)	-1.25
rsl24d1	6.77
arap3	-1.505
chrm4(1of2)	1.06
ptprc	-0.9725
magi2(2of2)	-0.7775000000000001
cacng2(2of2)	-1.26
LOC107391398	-0.9800000000000001
gabrb1	0.13499999999999995
gpc6(1of4)	-0.9625
ctsd(1of2)	-0.88
tcea3	-1.6300000000000001
ccdc28a	-0.6620000000000001
dhfr(2of3)	-1.42
prc1(3of4)	3.0149999999999997
ism1	-0.49
