id	fc
matr3(3of4)	-0.1433333333333333
gemin7	-0.82
alg13(2of2)	-0.79
kif5a(2of2)	0.99
LOC107382835	-0.69
tmem161b	-0.67
sipa1l1(1of3)	-1.31
edem3(1of2)	-0.59
abhd13	-0.67
engase	-1.43
hist1h1b(1of6)	-0.825
efnb1	-0.57
ankrd54	-0.57
ppp1r9b(1of2)	-0.75
bnc1	-1.58
cmklr1(3of4)	-6.42
rft1	0.69
fth1(4of8)	-0.54
aacs	0.61
phc2(1of2)	-1.8333333333333337
piezo1	0.7
dnajc6	-2.185
psmb1	-0.59
tgfbr2(3of3)	-0.93
mast4(1of2)	-2.13
zfyve1(2of4)	0.68
pds5a	-0.58
gtf2a2	-0.72
akirin2(1of2)	-0.62
pdia3(2of2)	-3.29
es1(1of3)	6.54
tbc1d12	0.5349999999999999
mex3d(1of2)	-0.63
plxnb3	-0.83
dync1i2(2of2)	-0.52
sf3b4	-0.57
cpamd8	0.85
thap4(3of6)	0.79
tcea1	-0.52
slc35b3	-1.665
pcdh9	-1.66
szrd1(1of2)	-0.56
zfp2(6of11)	-0.82
c18orf21	0.67
eif3g	-0.62
coq5	-0.31499999999999995
nfic	0.57
zfp422	1.055
pdcl	-0.53
ublcp1	-0.7200000000000001
znf235(45of148)	-0.77
hepacam(2of2)	-6.4
LOC107381403	0.65
erlin1	-0.61
sp5(2of2)	-1.62
pvrl3(3of3)	0.81
tenm2	-3.3800000000000003
sacs(1of3)	-0.74
trnaa-agc	0.594
rnf19b(3of3)	-1.29
atp5o	-0.65
ppp1r35	-0.19999999999999998
prom1(2of4)	3.14
bhlhe40(2of2)	-0.77
pola1	-0.7
mef2c(1of3)	-1.57
pou3f4(1of3)	-0.76
vps37c	-0.12333333333333334
haus2	-0.65
foxd1(3of3)	-0.92
cdh20	-3.8200000000000003
slitrk6	-0.725
hivep1	2.5700000000000003
gipc1(2of2)	0.74
hipk2(1of6)	5.22
runx1t1	-1.19
prdm9	-0.09750000000000002
pabpn1(2of2)	-0.52
zdhhc18(2of2)	1.19
camkk2	0.61
ubiad1	-0.52
mink1(1of2)	-0.69
habp4	-2.72
zfp608	-2.09
arf6(1of3)	-0.91
klc1(1of3)	-0.51
stra6(3of3)	-5.05
ndufaf8	-0.8
prkdc	-0.59
senp7(2of2)	0.08500000000000002
pxk	-0.74
osbpl9	-2.26
hmbox1(3of3)	0.74
psmd14	-0.57
rnf38(1of3)	-0.62
ppp1ca	0.695
fat3(2of2)	-0.67
nmt1(2of2)	-0.74
rab27b(2of2)	-1.04
podxl	-1.85
dctpp1	-1.03
siah2	-1.27
igdcc3(1of3)	-6.5
fam32a	-0.58
tbc1d23	-0.63
pet117	0.81
kat2a	-0.64
nxn	0.59
LOC107373686	-0.99
tcf12(1of2)	-0.54
tmem211	-1.74
LOC107372774	1.16
foxf2(1of2)	-1.86
arhgap21(3of3)	4.05
LOC107397314	-1.55
bud31	-0.58
vps13d(2of2)	-0.575
arpc1a(1of2)	-0.62
cxadr(2of2)	-0.57
mars	-0.66
plekhg3(1of2)	-1.43
col6a2(2of2)	-2.12
srpk2	-3.39
zfp800	0.61
asb4	-2.21
polr2l	-0.56
zfr(2of3)	1.7249999999999999
nav2	-4.96
pcyox1l	-0.65
tti2	2.855
zfhx4	-0.10000000000000003
cpz(2of2)	-4.27
gramd1b(2of3)	2.54
LOC107376855	6.46
s1pr2	-0.53
LOC107386737	-5.51
thumpd2	-0.78
atxn2	-0.55
creld1	0.65
prkca(3of3)	-1.02
ddx24	-0.69
nr2f6(1of2)	-0.52
col9a3(2of2)	-1.61
lamc3	-2.45
kif1bp	-0.63
heatr6	-0.87
LOC107382077	-1.13
zcrb1	-0.54
mat2b	0.6
c6orf203	-0.56
kcnip4	6.45
ptges	-1.53
arhgef28(1of2)	-0.20999999999999996
ube2t	-0.8
LOC107379495	-4.46
baiap2(2of3)	-0.95
arglu1	-0.52
arhgap20(2of2)	-1.33
uggt1(1of2)	-0.63
rfx1(1of2)	0.62
znf235(148of148)	-0.92
cobll1(1of2)	-2.145
fibin(2of2)	-1.67
eef1d(1of2)	-0.55
vegfc(1of2)	-6.31
bcl3	1.96
mysm1	-1.6500000000000001
abtb1	0.6
nphp3	-0.67
gpc3	0.31000000000000005
rab3d(1of2)	0.82
snf8	-0.81
hnrnpl(2of2)	2.465
larp4b(3of3)	1.6749999999999998
rpl21	-0.56
twistnb(1of2)	0.56
znf160	-0.56
LOC107372464	-0.63
yy1(2of2)	-0.53
eif2b5	-0.64
hnrnpk(2of2)	0.54
yars	-2.44
gpd1(3of3)	0.73
foxj1(1of2)	-2.44
myg1	-0.7
LOC107376301	0.07500000000000001
secisbp2	-0.59
LOC107393772	1.14
s1pr3(1of2)	-6.3
ski(2of2)	-0.9600000000000001
fsd1l	0.97
rbm12b(3of3)	-0.915
foxp2(2of2)	-1.2866666666666668
tax1bp1(2of4)	0.53
trim55(2of2)	0.04999999999999999
st3gal5(2of2)	4.04
camsap3(1of2)	-0.77
mlxip(2of2)	-2.43
timm8b	0.7
cacng1(2of2)	-4.38
per2(1of2)	0.9066666666666667
tob2	0.9
mdfic(1of2)	0.68
mlec	-0.57
osgin2(2of2)	1.21
calu(2of2)	-0.73
cdc23	-0.63
srcap	-0.55
cul3(1of2)	0.53
map3k19(1of7)	0.6
ankzf1	-0.96
gtf2h3	-0.87
itgb1(3of3)	-0.5
napb(1of2)	0.89
adamts5	-1.46
wdr35	-0.64
pde3a(2of2)	0.84
cs	-0.52
cox6c	-0.56
cdk6(2of2)	2.29
ocrl	-0.65
fam213b	0.81
bcl11b(3of4)	-4.14
zdhhc3(2of3)	-0.72
tm9sf2	-0.55
socs2	-0.9
akr1b10(2of4)	0.8
pdzd4(1of3)	1.52
rps14	-0.61
bloc1s4	0.59
drosha	-0.53
plekhg4(1of5)	0.58
trim80(12of16)	-0.94
svil(4of4)	0.59
zfand2b	-0.54
fam3d	0.98
slc16a7(1of2)	-1.56
skp1	1.255
swap70(2of3)	0.30499999999999994
bpgm	-0.67
dock1	0.5
rnf8	-0.58
tmem100(1of2)	-1.86
zcchc4	0.65
impad1	-0.54
pgm2l1	-0.88
foxm1	-0.61
zswim6(3of3)	0.65
srsf10	-0.54
efna5(2of4)	-0.61
stxbp5(1of2)	-2.41
matr3(4of4)	-0.86
ddb2	0.64
amacr(2of2)	0.57
foxg1(1of3)	-0.995
fgf14(2of3)	-2.32
e2f4	-0.53
lfng(2of2)	-1.0
tm2d1	1.5
znf112(1of5)	-6.24
atf7(2of3)	-1.5150000000000001
adnp(2of2)	-0.05000000000000002
fshr	-0.5700000000000001
psmb6(1of2)	0.13999999999999999
vps9d1	1.56
LOC107373207	-1.48
rbms3(2of2)	-0.29
asap2(1of2)	0.52
apbb2(2of2)	0.61
LOC107394305	2.84
lhx6(1of2)	-3.35
bnip3l(2of2)	1.05
socs3	-0.52
LOC107390332	-1.23
cfap77	-0.6
LOC107381360	-0.275
tspan7(2of4)	-1.08
galnt14	-3.05
znf93	-0.16499999999999998
mgea5(1of3)	-0.52
zbtb39	-0.39
ndufs4	-0.51
mgmt	0.99
nkrf	-0.51
gca	0.685
lsm4	-0.54
zbtb1	1.17
myt1(2of2)	-3.205
hist2h2ab(9of10)	0.61
magt1	-0.71
LOC107395480	-0.35000000000000003
sntb1	-1.04
cald1(3of3)	-1.81
znf234(1of5)	0.79
tm2d3	-0.53
dgkd(2of2)	-0.54
usp40	-0.68
erich3	0.18000000000000005
cpne8(3of5)	0.73
mnt(1of2)	1.1133333333333333
nol4l(2of2)	1.04
pinx1	-0.68
ctdsp2	2.3466666666666662
inppl1(2of2)	-0.59
chrac1	-0.77
vasn(1of2)	-0.235
nceh1(1of2)	0.72
mrpl35	-0.53
cdc42ep3	-1.89
abcc12	-2.47
p4htm(1of2)	-0.52
ndufv3	-0.55
acbd3	-0.6
telo2	-0.76
lsm1	-0.86
tom1(2of2)	0.7
tcf15(1of2)	-2.1
ddx3y	-0.6
col16a1	-2.1
lzts2	-0.8233333333333333
fuca1(1of2)	0.76
psma6(2of3)	-0.54
taok1(2of3)	1.165
cnnm4(2of2)	2.6050000000000004
slc7a11(1of2)	6.35
ehhadh	0.78
mef2d(3of3)	0.48
slc51a(1of2)	-2.5
zbtb3	-0.6
cntnap4(2of4)	0.8600000000000001
znf45(1of3)	0.53
cdca4(1of2)	-0.52
myl12a(1of2)	-0.54
tbrg4	-0.63
rabif	-0.67
cct7	-0.03999999999999998
sept6	-0.52
ak6(1of2)	0.52
c15orf41	0.67
dus1l	-0.54
cadm2(1of3)	-4.62
ggnbp2	-0.49
ercc8	0.57
pole3	0.67
cbx3(1of2)	-0.55
tmem121(3of3)	-4.63
mob1a(1of2)	-0.5
atxn7l1	0.57
fscn1(1of2)	-3.92
mfsd8(2of3)	0.66
gab1(2of2)	-2.16
grpel1	-0.51
ndufa13	-0.63
ugdh	-0.68
LOC107377679	-0.59
adamts6	-0.91
zbtb38(2of2)	0.175
enah	-0.55
ddost	-0.5
ikbke	0.96
nup37	-0.62
ppm1d(2of2)	0.55
pus1	-0.65
zdhhc7	-0.64
arhgap6(1of3)	-1.2
cry1(4of5)	0.55
c3orf70	-1.25
zc3h12c(2of2)	-6.17
e2f6(1of2)	-0.63
col7a1(2of2)	-5.93
slc35f3	-2.285
neo1	-0.56
sin3a(1of2)	-0.52
sort1(2of3)	0.64
szt2	0.54
ank1(1of3)	-1.69
prmt10	-0.7
anks6	-0.87
myh10(3of3)	-0.55
lmo2	-1.73
ramp2	-3.18
thap11(1of4)	4.52
spint1(1of2)	1.01
mrpl13	-0.66
cgn(1of2)	0.77
nipsnap1	4.56
kiaa0355	0.49
chd7	-0.57
cyp27b1	-1.88
znf208(2of4)	-0.37
slirp	-0.65
sumo2(1of3)	-0.435
kansl1	-0.485
fam63b	-0.54
tnr	2.27
c19orf70	-0.51
LOC107375865	3.87
gfra2(2of4)	-2.5
erbb4(1of4)	1.6750000000000003
tmem53(2of3)	-0.57
pfkfb2(2of2)	0.8
slc25a5(2of5)	-0.49
fam212b	-0.6533333333333333
cyp2j2(4of13)	-1.055
actn2	-1.6
bax(1of4)	1.91
u2surp(2of2)	-0.49
cd48(1of2)	-0.53
znf846(6of13)	-1.19
tardbp(1of2)	-0.53
plekho1(2of2)	-3.52
LOC107373413	-6.14
cramp1	0.75
grk5(2of3)	-0.7
mthfs	1.03
gsg1l(2of7)	-1.31
c10orf12	-0.52
harbi1(8of28)	0.53
pdgfb(2of2)	-1.61
lrrc16a(1of3)	0.62
srpx	0.8
tgfb2	-2.04
yap1(2of2)	0.57
rccd1	-0.75
eif2ak2(2of2)	0.65
c7(1of2)	-1.05
ilvbl	0.51
vwa5a(2of2)	1.16
hes5(2of5)	-5.135
lztfl1	-0.63
senp5(2of2)	-2.4450000000000003
tmcc1(1of2)	-1.62
cox5a(1of2)	-0.54
zyx	-0.75
arsb	1.96
cxcl12(2of2)	-1.52
slc25a48	0.57
lmcd1	1.46
nutf2(2of2)	-0.81
emc3(2of2)	-1.02
wdr77	-0.51
bhmt(1of2)	1.45
gadd45g(1of3)	-0.07
mfap1	-0.64
usp53(2of2)	-6.11
lins1(1of2)	0.8
adam22	-3.6
sbk1(3of3)	-1.05
tmem14c(3of3)	-4.44
ddit4(1of2)	0.59
dalrd3	0.28500000000000003
ssr2	0.28
zfp777	-0.66
mrps21	-0.88
rpsa	-1.925
chst3(2of2)	-0.74
bsnd	-1.87
rabgap1(2of3)	0.6
polr2e	-0.5
akr1a1(4of4)	-0.76
gab2	0.82
pou2f2(1of2)	-0.2
rnf103	2.245
uhrf1bp1l	-0.85
slc35e1	-0.54
syt14(2of2)	-4.16
slc20a1(1of2)	-0.54
ctsv(2of3)	1.54
adgre5	-3.09
mrps36	-0.71
irs2(2of3)	2.375
naif1(3of3)	0.62
ubash3b	-2.79
poc1b(2of2)	-1.12
asb11	1.11
nr2c2(2of2)	-1.1099999999999999
arl4d	0.63
cdkn2aipnl	-0.59
actr3(1of3)	-0.62
nhs(1of3)	-3.1199999999999997
smurf2(2of2)	0.5
chrna1	-4.07
pdha1(2of2)	-0.56
snx2	0.77
slc35e2b	-0.53
p2rx7(6of10)	-1.48
ogdh(2of2)	-0.49
tnpo3(1of2)	-0.48
dolpp1	-0.61
myo5a(1of2)	-3.29
bace2	-1.09
fmod(1of2)	-6.09
LOC107373397	0.53
xpo1(1of2)	-0.49
dph5	0.58
cfap157	-2.59
dido1(1of2)	-0.54
LOC107375613	-6.08
kifc3(1of2)	-0.8
rnf214	-0.58
LOC107383050	-0.63
mtx3	-0.63
znf235(117of148)	-0.67
cers2(5of5)	-0.49
trnad-guc	0.9783333333333332
pold1	-0.58
epo	-4.86
rgd1561662	3.97
plcb4	0.75
unc13a(2of2)	0.64
sgce(2of2)	0.89
klhl24	2.885
nkx2-2(1of2)	-2.31
prkcsh(2of2)	0.61
itfg1(2of3)	0.67
ccdc169	-6.09
crebl2	-0.5800000000000001
ramp1(2of2)	-1.78
cldn19(4of4)	-6.07
fancd2(2of2)	0.62
kcnj11(2of2)	-2.4
serpine2	0.52
prickle1(1of2)	-4.33
wrn(2of2)	0.79
hspa13	-0.62
mpnd	-2.58
rfx2	-1.0550000000000002
LOC107386637	2.09
c17orf75	0.46
rp5-862p8.2	0.51
esyt1(2of2)	-0.905
hoxb9(2of2)	2.5466666666666664
fastkd2	-0.65
n6amt1	0.55
thbs4(2of3)	-4.54
tmem65(1of2)	-0.99
foxo3(4of4)	0.49
myod1	-3.4450000000000003
anapc5	-0.52
tmem106c	-0.69
khdrbs1(1of2)	-1.0
usp48(4of5)	-6.06
tpi1	-0.5
slf2	-0.49
krt19	0.89
man1c1	-0.95
nanos1(1of2)	-0.8
txn2	-0.69
wdtc1	0.5633333333333334
LOC107385941	0.89
rac2(1of6)	-0.75
psd2	-4.89
fam124a	0.63
gatad2b	2.92
kcng1(1of3)	-2.57
pgs1	-0.57
tmem2	-0.68
trnal-uaa	0.56
lhx5	-2.87
aldh3a2(1of3)	-0.68
lsm14a(2of2)	-0.5
slc9a8	0.7
gorab	-0.63
robo1(4of4)	-1.315
ppih	-0.63
ctif	-0.52
tmem8a	-0.335
preb	-0.54
tmco4	-0.87
nsg1(1of3)	1.56
trnam-cau	0.454
mrpl10	-0.61
mns1	-2.31
LOC107388142	0.66
syt12	-3.9
dck(1of3)	0.63
hlf(4of5)	-2.96
fam222b(2of2)	-0.95
pou6f1	0.62
tns1(2of2)	-1.5099999999999998
tom1(1of2)	0.53
rnf122(2of2)	-1.1900000000000002
heatr5b	-0.56
ssbp3(2of3)	-0.53
mpped2	-0.73
usp4	-0.59
crebbp(1of4)	-0.53
vps4a	-0.53
kremen1	-0.89
tyw3	-0.72
plxna2(2of2)	-1.68
csnk1g1	-0.49
cox5b(3of3)	-0.6
wwc3(2of2)	3.9600000000000004
tmem126a	-0.16000000000000003
fam174b	1.0
mrc2(4of12)	-0.4766666666666666
pou3f2(2of2)	-1.615
tlr3	-2.53
ythdf2(1of2)	-1.495
sh2d3c(2of2)	-1.37
hoxd4(2of2)	0.010000000000000009
LOC107390993	-3.95
lpp	0.9666666666666665
galnt3	-1.91
rac1	-0.5
mtr(2of3)	0.69
LOC107395267	-1.815
lfng(1of2)	-0.49
ptp4a2(2of2)	0.765
polr1c	-0.52
inhbb(3of3)	-6.01
slc38a8(2of2)	-1.33
dlx6(2of2)	-5.039999999999999
ninj1(2of2)	-3.75
mctp1(2of4)	5.5
aqp3(2of3)	6.16
prrx1	-0.79
hnrnpm	-0.47
h2afy	-1.38
ercc6	-0.55
LOC107375987	0.53
capn7	-0.57
usp44	-0.47
scaf4(1of2)	-0.49
kirrel3	-5.72
ube2g1(1of2)	-0.51
rnf121(1of2)	-0.57
fbxl16	-0.84
LOC107394546	-2.3666666666666667
wbp1(1of3)	-0.57
esco1	-0.64
styk1(1of2)	1.22
oplah	-1.02
spryd3(1of2)	0.08000000000000002
maneal(2of2)	0.71
kif3a	-0.6
plp1	-5.25
tyk2	0.63
pnisr	-0.49
slc12a5(1of3)	-3.82
cenpq	-1.88
cast	0.12600000000000003
cap2	-2.78
idua	0.62
LOC107395437	-1.27
atp9b	-0.61
prrt4(2of2)	-2.05
lrrc59	-0.72
ngf(1of2)	-1.48
rrm2(1of2)	2.05
trnat-agu	0.74
glt1d1	-0.77
btg4(1of2)	1.13
glod4	-0.63
irx1(2of4)	-0.85
rgl2	0.7333333333333334
LOC107397092	-1.99
nim1k(3of4)	-3.51
ptger4(2of4)	-2.69
slc27a1(1of2)	0.48
necap1(1of2)	-1.44
bcat1	-0.585
atg7	-0.16999999999999998
xpa	-0.55
itpr2	0.8
dcaf12	-0.52
gnpnat1	-0.76
rxra(1of3)	-0.63
kat7(1of2)	-0.47
igdcc4	0.56
ago2	-0.48
LOC107394285	-0.67
ptk2(2of2)	-1.5450000000000002
whamm	0.62
trim35(2of7)	-1.095
LOC107373756	-0.07500000000000001
specc1l(2of2)	-0.51
ccdc64(3of3)	-1.5
pitpnb(1of2)	-0.51
wdr90	-2.825
rell2	1.01
plcb1(1of2)	-1.97
aida	-1.26
rbx1	-0.47
commd2	-0.9
cenpm	-0.55
ebf3(3of3)	-3.36
cmtr2	0.5750000000000001
entpd4	-0.55
dnajc13	-0.5
ankef1	-1.9549999999999998
tshz2	-0.905
c2cd2	0.53
cpsf6	-0.47
ctbp1(2of2)	-1.3900000000000001
phlda2	-0.69
arhgap24(1of4)	-1.33
ino80b	-0.62
gstk1	-0.63
surf6	0.58
dlgap1(2of3)	-5.96
cog1	-0.64
gkap1	0.795
pdzd8	-0.49
jund(2of2)	2.74
hoxc5	-0.44999999999999996
sirt5(2of2)	1.855
klhl29(1of2)	6.1
st5	0.125
dctn1(2of2)	0.68
topors(1of2)	-0.5
gpt(4of4)	0.62
capn15(1of2)	-1.26
b4galnt1(2of2)	-2.84
nrcam(1of2)	0.25333333333333335
hnrnpab(2of2)	-0.58
ppil3	-0.66
st8sia6(1of2)	-1.01
stk35(2of2)	0.47
gltscr1l	-0.46
zfp560(3of8)	0.73
trnan-guu	0.8050000000000002
dld	2.265
gem	-1.64
sv2a(2of2)	-2.575
znf595(2of11)	1.46
bax(2of4)	-1.39
mmab	0.76
ncor1	-0.48
plagl2(1of2)	0.51
vdr(1of2)	2.96
LOC107378922	-5.21
cdc42(1of4)	-0.58
cdkn2b	-2.35
mrps31	-0.46
lrsam1	0.63
ykt6	-0.455
dusp2	-2.06
pts	0.09000000000000008
sema6d(3of3)	-0.81
p4ha1(1of2)	0.55
cox7a2(1of2)	-0.52
mlkl	-5.96
pip5k1c(2of2)	-2.28
ier5l(2of2)	0.51
olfml2b(2of2)	-3.38
plcg1(1of2)	-0.89
dhodh	-0.74
ehmt1(2of2)	-0.5
chd5	-4.24
kctd10(2of2)	-0.51
drd4(1of2)	-5.5649999999999995
atp5j2	-0.73
stub1	-1.945
etfb	-0.62
thap11(4of4)	-0.010000000000000009
zmiz2(2of2)	0.55
prdm1(2of3)	1.66
snx18(2of2)	0.55
smarcb1(2of2)	-0.47
cxxc1(2of2)	-0.55
cyp2g1	4.97
filip1(1of3)	-0.61
psmd5	-0.52
LOC107388886	-1.92
mocos	-2.01
klf6(2of2)	0.57
gabbr1(3of3)	-1.23
pnpla8(1of2)	-1.5
sco2	-1.16
stip1(3of4)	-0.69
prkcsh(1of2)	-0.53
angptl1(2of4)	-5.91
ciart(3of3)	-0.7325
ddx52	-0.51
crhr1(3of3)	-2.67
rnf40(2of3)	-0.55
fgf6(2of4)	-5.92
nr4a2(2of2)	6.06
kiaa1328	-0.72
lpin1(1of2)	1.19
eps15l1(1of2)	0.56
sema4d(2of3)	-2.865
dnm1l(2of3)	-0.75
cbx3(2of2)	-0.59
ing4	-0.57
secisbp2l	-0.46
gorasp2(1of2)	-0.6
nhs(2of3)	-3.06
aff4(2of2)	-1.09
foxb1(2of3)	0.61
arl5b(2of2)	1.12
ptpru(1of2)	-1.3050000000000002
ddr2(2of3)	0.4033333333333333
otx1(2of2)	-2.94
mmadhc(1of2)	-0.62
tcf25	-0.49
srgap2	-0.55
pspc1	-0.51
rras2	-0.97
zfat	-0.95
magi2(2of2)	-1.02
sart1	-0.5
h2afz	-0.51
cflar	-0.77
ube2j2	-3.04
il10rb(4of4)	-0.74
asnsd1	-0.65
rpl28	-0.48
hes7(1of2)	1.82
zbed5(7of11)	6.05
hsd11b2	-1.81
pcgf5	1.32
prkd1	-5.89
plekha8	-0.53
idi1	0.75
LOC107391618	-0.72
tbxas1(3of3)	0.55
hspa4(2of2)	-0.44
ak7(2of3)	-1.41
LOC107386928	6.03
ndufs1(2of2)	1.22
riok3	-0.55
nhlh2	-2.47
st6galnac2(1of2)	-1.35
usp22(2of2)	0.49
slc25a29(1of2)	0.7
nav3	1.0299999999999998
tomm7	-0.48
stap2(2of2)	-1.44
trmo	-1.47
mapkapk2	-0.5
rcan3	-5.89
lpin2(3of3)	-0.54
ybx1	-0.49
atg2a	2.755
aldh9a1(2of2)	0.66
tsr3	0.62
dnajb1(2of2)	-0.46
kcng4	-4.16
cep95	-0.19
cdh4(2of2)	-2.84
nfe2l2(1of2)	0.71
hps4	-0.585
srbd1	-0.61
csde1(2of2)	-0.52
cpa1(2of2)	-2.325
abca1(2of5)	-2.66
fam83c(2of2)	1.53
gbf1(2of2)	-0.5
tfap2a	0.15000000000000002
ghsr(3of4)	2.84
faap20	-1.35
plk2	-0.96
dnttip2	-0.51
dlg1(2of2)	3.8166666666666664
ephx1(3of4)	0.55
ndfip2	-0.49
utp15	0.26
papl	0.72
selt(1of2)	-0.52
rbms1(2of2)	-0.65
klf11(1of2)	-1.2999999999999998
ankrd13d	-0.58
urad	-4.1899999999999995
robo2(4of4)	-2.96
nop14	-0.61
ano10(1of3)	0.62
tmem50a	3.26
nr4a3	0.8116666666666665
uqcr10	-0.58
ahr(3of3)	0.48
itpkb(2of2)	0.7699999999999999
gapvd1	-0.52
prdm5(1of2)	-1.07
dazap1	-0.49
ispd	-1.55
rilpl1(2of3)l1(2of3)	0.54
ric8a(1of2)	6.01
cdr2l(2of2)	-1.7
ppp6c(2of2)	-0.46
pax3(2of2)	-0.72
prtfdc1(2of2)	-0.61
LOC107388545	-1.62
tada2a	-0.07499999999999998
srp9	-0.65
hgs	-0.5
vat1(1of2)	-1.04
hand2	-2.8800000000000003
znf45(3of3)	0.71
hyal2(5of5)	-2.7350000000000003
gopc	-0.51
arhgef28(2of2)	-1.14
fibcd1(2of2)	-2.24
tmcc3(1of2)	0.58
bax(3of4)	-0.66
xpo1(2of2)	-0.44
fbxw9	-0.77
cox4i1(1of2)	-5.16
znf385d(1of4)	-3.14
ltbp1(1of2)	-0.59
mettl7a(1of2)	1.86
ubap1	0.72
gpx1(2of2)	-5.85
acvr2a	0.47
LOC107377285	-1.32
znrf2(1of2)	-0.57
hoxa1	-1.58
hephl1	-5.84
pnp(2of5)	-1.51
rs1(1of2)	6.05
flna	0.495
insr(1of3)	3.1399999999999997
klhdc4	-0.77
klhl9(2of2)	-0.33
ppp1r18	-3.31
mbtd1(3of4)	0.51
ankrd28(2of2)	-0.47
ldah	-1.59
gins2	-1.2033333333333334
adgrv1	-0.82
gtf2h5	-0.58
cog5	-0.63
fam179b	0.46
LOC107383756	3.84
zfp574	-0.97
ccdc89	-5.16
rilpl2	1.06
nop56(1of2)	-0.45
slc44a2(3of3)	0.85
dcp1a	-0.66
mapk8ip3(1of2)	-0.87
deptor(2of3)	-0.73
nags	-2.29
mrps9	-0.49
elavl2	-2.91
pdcd2	-0.75
exosc9	-0.79
ttll10	-3.39
mob4	-2.18
ccdc84	-0.57
aqp11(1of2)	-2.69
zfp2(11of11)	-0.355
irx1(1of4)	-0.58
b4galt2(3of3)	-0.85
ywhaz(1of2)	-0.56
col4a2	-0.99
arhgap22(2of2)	-4.14
wfdc1	-1.38
tmem230(1of2)	0.61
cep192	1.05
rbsn	-0.53
phpt1(2of2)	0.86
ap2a1	-0.455
med8	-0.55
pard6a	-1.23
tspan8(1of3)	-1.24
bpnt1	-0.78
ddx6(2of2)	-0.45
LOC107375908	-5.81
hdac8	-1.4
lin54	-0.53
sec24c(2of2)	-0.11749999999999998
grik2(3of4)	-4.39
cep89	0.62
gpatch2	-0.49
mmgt1	-2.1550000000000002
rapsn	-1.42
zcchc7(2of2)	-0.6
paf1	-0.53
sash1(2of2)	-0.8933333333333334
bcar1	-0.69
tbl2	-0.53
gpr101	1.38
upf1	-0.46
bckdk	-0.51
cox6a1(1of2)	-0.55
rerg(2of2)	-3.47
fam19a2(2of4)	-3.02
dynlt1(3of3)	-1.01
sec31a(1of2)	-0.58
sumo2(2of3)	-0.49
bin1(1of2)	-5.81
hdac4(1of2)	-1.7766666666666664
map1b(2of3)	0.275
ulk2(2of2)	5.98
lrfn5(2of2)	-3.84
sostdc1(1of2)	-5.8
fscn1(2of2)	-0.44
atxn7	0.275
tmem9b	-0.54
stk4	-0.61
spata5(1of3)	0.84
ankrd6(1of2)	-0.68
atp11a(1of2)	-1.22
vangl2(1of2)	-0.5
shf	0.385
pgm1(1of2)	0.16999999999999998
gin1(7of10)	0.27
fam177a1(2of3)	5.95
cxorf57(2of2)	-0.64
tmem263(2of2)	0.53
foxo1(1of2)	-0.81
LOC107373138	-5.79
cep76	-0.61
en2	-2.455
ccnyl1(2of2)	0.55
c1d	-0.63
mettl17	-0.55
ptcd2	-0.59
cldnd1(1of2)	-0.44
LOC107385540	-0.53
yif1b	-0.48
LOC107390750	-0.72
gtf3c1	0.49
tbc1d30	-0.86
gmpr	-1.48
pes1	-0.5
zmynd8(2of2)	-1.075
mfn1	-0.56
LOC107382894	-0.47
homez	-0.48
spcs1	-0.5
c6orf118	1.59
aldh1l2(2of2)	0.62
thrap3(4of4)	-0.93
nog(2of4)	-5.78
igfbp2(1of2)	-5.78
adcyap1(1of2)	-5.13
vps26b	-0.49
mvb12a	-0.55
tanc1(1of2)	-0.9949999999999999
pwwp2a	0.5
ggt7(1of2)	0.66
ipo13(2of2)	-0.65
gtpbp4	-0.58
cdc6(2of2)	3.0100000000000002
tfam	-0.5
nfatc1(2of2)	-1.36
slc12a2(2of2)	-0.53
rpl9	-0.53
tbc1d2b	0.58
fcho1	-0.66
cstf3	-0.5
hk2(3of3)	0.5
lpcat2	-1.645
trmt1l(2of2)	0.5
rnd1(2of2)	0.96
zfp282	-0.62
atoh8	-0.95
frmd4b(3of3)	-3.05
rb1cc1	2.45
laptm4b(2of2)	-0.79
phf13(2of2)	-0.5
ssb	-0.55
vgll2(1of2)	-1.74
fmo4(2of2)	-0.7
mat2a(1of3)	-0.44
LOC107381816	-0.43
znf732(1of2)	-0.54
vash1	-5.77
tmx1	-0.48
rbm8a	-0.43
caap1	0.08333333333333333
ddt	2.385
tmem205(1of2)	0.59
zfp706(1of2)	-0.08000000000000002
c2cd5	-0.51
dapl1	0.58
urb1	-0.63
tmem243	-0.61
naa40	-0.44
prrg1	0.54
il11ra1	-0.6
znf569(3of12)	-0.475
lsm7	-0.52
zbtb12	-0.55
srrt(2of2)	-0.46
taf11	-0.65
wnk1(1of2)	0.6859999999999999
map1a(3of3)	1.75
ube2a(2of2)	-0.46
zp1(5of5)	5.92
LOC107376714	-5.75
trap1	-9.25185853854297e-18
eif4h	-0.56
npas3(1of2)	-1.3599999999999999
clasp1(2of3)	2.475
otx1(1of2)	-0.564
spire1	-0.62
cpd	-0.47
ankrd49	0.85
zfand3(1of2)	-0.48
adra1b(2of4)	-5.75
wnt5a	-1.76
ap1b1	-0.51
LOC107372682	0.48
ppm1h(3of3)	-1.36
esrrg(3of4)	-1.19
gnpat(1of2)	1.12
zfp37(3of3)	-0.55
LOC107373785	3.14
nap1l1	-0.48
olig3(1of2)	-1.51
