chr	start	end	id
chr310	1418615781952682539077	1418615781952682540936	zfp207
chr310	2837231563905365080023	2837231563905365081752	nasp(2of2)
chr310	5674463127810730161785	5674463127810730164373	nom1
chr310	11348926255621460326168	11348926255621460328458	prmt8(1of2)
chr310	22697852511242920654636	22697852511242920656537	LOC107379778
chr310	45395705022485841311183	45395705022485841313510	rngtt
chr310	90791410044971682624703	90791410044971682625381	gpx1(2of2)
chr311	1	1144	cln6
chr311	1155	4215	wfdc17
chr311	5380	7451	chia(5of6)
chr311	12841	15499	pnpt1
chr311	28350	30389	znf544(1of2)
chr311	58749	66393	rapgef6
chr311	125152	130573	top2b
chr311	255735	257394	cbx5
chr311	513139	516020	slc24a2(2of4)
chr311	1029169	1031564	tp53inp1(1of2)
chr311	2060743	2063479	znf226(1of4)
chr311	4124232	4127041	sirpa
chr311	8251283	8257202	adcyap1r1(1of2)
chr311	16508495	16509331	chmp4c
chr311	33017836	33019686	cecr5(1of3)
chr311	66037532	66039866	prlr(2of2)
chr311	132077408	132079408	zdhhc6
chr311	264156826	264161124	map3k5(2of2)
chr311	528317960	528318682	hist2h2ab(10of10)
chr311	1056636652	1056642959	cnnm4(1of2)
chr311	2113279621	2113282480	sox10(2of2)
chr311	4226562111	4226563878	LOC107386175
chr311	8453125999	8453129432	tardbp(1of2)
chr311	16906255441	16906255806	rbp2(1of2)
chr311	33812511257	33812516248	rock2(4of4)
chr311	67625027515	67625036930	gse1(2of2)
chr311	135250064455	135250065221	dapl1
chr311	270500129686	270500130686	gpx8
chr311	541000260382	541000265487	ptprn(1of3)
chr311	1082000525879	1082000527016	ldlrap1(2of4)
chr311	2164001052905	2164001055000	krt8(6of7)
chr311	4328002107915	4328002111388	LOC107387969
chr311	8656004219313	8656004220141	csgr09h2orf82
chr311	17312008439464	17312008450839	scn4a(1of3)
chr311	34624016890313	34624016892670	fbxl3(1of3)
chr311	69248033782993	69248033784979	sgpp2
chr311	138496067567982	138496067570965	mvb12b(1of2)
chr311	276992135138957	276992135142261	ajuba
chr311	553984270281228	553984270283107	pdia3(2of2)
chr311	1107968540564345	1107968540565084	fndc7(4of8)
chr311	2215937081129439	2215937081131790	c19orf44
chr311	4431874162261239	4431874162262211	tmem130
chr311	8863748324523460	8863748324525134	nova1(1of2)
chr311	17727496649048604	17727496649052061	wdr7(1of2)
chr311	35454993298100675	35454993298103459	gpr26(2of4)
chr311	70909986596204144	70909986596205713	f2rl1(1of3)
chr311	141819973192409867	141819973192411713	kazn(3of4)
chr311	283639946384821590	283639946384824095	znf235(136of148)
chr311	567279892769645695	567279892769647926	slc2a13(3of3)
chr311	1134559785539293631	1134559785539298287	gnptab
chr311	2269119571078591928	2269119571078596554	tnik(2of3)
chr311	4538239142157188492	4538239142157194168	sema6b(1of2)
chr311	9076478284314382670	9076478284314385385	arntl(3of3)
chr311	18152956568628768065	18152956568628769275	gal3st3(5of5)
chr311	36305913137257537350	36305913137257540720	zbtb14(2of2)
chr311	72611826274515078080	72611826274515079792	spdl1
chr311	145223652549030157882	145223652549030161271	pglyrp2
chr311	290447305098060319163	290447305098060322033	hoxc9
chr311	580894610196120641206	580894610196120644322	ctnnb1(1of2)
chr311	1161789220392241285538	1161789220392241287396	map1lc3a(3of3)
chr311	2323578440784482572944	2323578440784482577024	dennd2a(2of2)
chr311	4647156881568965149978	4647156881568965151356	LOC107387304
chr311	9294313763137930301344	9294313763137930307582	cep170b(1of2)
chr311	18588627526275860608936	18588627526275860612789	nuak1(2of2)
chr311	37177255052551721221735	37177255052551721224006	foxi1(3of3)
chr311	74354510105103442445751	74354510105103442448785	gpbp1l1
chr312	1	1412	samm50(2of2)
chr312	1423	8563	jade2
chr312	9996	10789	vps29
chr312	20795	25686	plekhg5
chr312	46491	49211	arnt
chr312	95712	98154	tars(1of3)
chr312	193876	196621	cyp27b1
chr312	390507	394486	cckar(1of3)
chr312	785003	786846	ptger3
chr312	1571859	1572479	LOC107381285
chr312	3144348	3146486	sgcd
chr312	6290844	6290975	LOC107383158
chr312	12581829	12584343	rock2(3of4)
chr312	25166182	25167089	endod1(8of8)
chr312	50333281	50339725	supt6h
chr312	100673016	100674394	ckm(2of2)
chr312	201347420	201347968	ccl20(1of4)
chr312	402695398	402697519	pde12
chr312	805392927	805395532	agbl5
chr312	1610788469	1610793569	mtss1(1of3)
chr312	3221582048	3221586774	kcnh5(2of2)
chr312	6443168832	6443172658	plbd1
chr312	12886341500	12886343943	nhlrc3
chr312	25772685453	25772687631	enox1(2of2)
chr312	51545373094	51545374765	nsrp1
chr312	103090747869	103090749910	olfm4(2of2)
chr312	206181497789	206181501625	edem1
chr312	412362999424	412363000401	sh3kbp1(1of2)
chr312	824725999835	824726001871	agfg1(3of3)
chr312	1649452001716	1649452005634	smc5
chr312	3298904007360	3298904012847	panx2
chr312	6597808020217	6597808021678	echdc2(1of2)
chr312	13195616041905	13195616044456	c1ql4(1of3)
chr312	26391232086371	26391232089409	gimap9(8of10)
chr312	52782464175790	52782464179371	ikzf2
chr312	105564928355171	105564928356073	dctpp1
chr312	211129856711254	211129856714764	zfp62(4of5)
chr312	422259713426028	422259713427333	kynu
chr312	844519426853371	844519426854792	tmem244(1of2)
chr312	1689038853708173	1689038853712710	cntnap4(2of4)
chr312	3378077707420893	3378077707421779	impg2(2of6)
chr312	6756155414842682	6756155414844041	ywhag(2of2)
chr312	13512310829686733	13512310829688087	hoxa13(1of2)
chr312	27024621659374830	27024621659376352	mrc1(7of18)
chr312	54049243318751192	54049243318752340	opn1mw(2of4)
chr312	108098486637503542	108098486637506043	fut7(3of3)
chr312	216196973275009595	216196973275013697	zranb1(1of2)
chr312	432393946550023302	432393946550028216	il16
chr312	864787893100051528	864787893100053329	cd276(1of2)
chr312	1729575786200104867	1729575786200111060	grin2a(2of2)
chr312	3459151572400215937	3459151572400217750	znf235(30of148)
chr312	6918303144800433697	6918303144800434622	pycr2(1of2)
chr312	13836606289600868329	13836606289600869284	rab15(1of2)
chr312	27673212579201737623	27673212579201739386	capzb
chr312	55346425158403477019	55346425158403478414	tubb5
chr312	110692850316806955443	110692850316806959239	tmtc3
chr312	221385700633613914692	221385700633613917595	vapb(1of2)
chr312	442771401267227832297	442771401267227833489	erbb2ip
chr312	885542802534455665796	885542802534455667153	es1(3of3)
chr312	1771085605068911332959	1771085605068911335019	dixdc1(2of2)
chr312	3542171210137822667988	3542171210137822670322	or11a1(3of11)
chr312	7084342420275645338320	7084342420275645340110	slc25a38(1of2)
chr312	14168684840551290678440	14168684840551290682966	sptbn4(2of3)
chr312	28337369681102581361416	28337369681102581363410	vsx1
chr312	56674739362205162724836	56674739362205162726646	aspa(1of2)
chr313	1	3165	rhbdf1(2of2)
chr313	3176	4685	endod1(5of8)
chr313	7871	10878	crispld2
chr313	18759	21961	kank4(2of2)
chr313	40730	42224	marveld3(2of2)
chr313	82964	85875	zak(1of2)
chr313	168849	169900	LOC107380619
chr313	338759	344327	scarb2(1of3)
chr313	683096	685247	pde11a(2of2)
chr313	1368353	1371496	ggt1(1of3)
chr313	2739859	2741511	b3gnt5(2of3)
chr313	5481380	5484157	tfrc(3of3)
chr313	10965547	10967616	cldnd1(2of2)
chr313	21933173	21934712	LOC107379421
chr313	43867895	43869144	LOC107377342
chr313	87737049	87738426	rrs1
chr313	175475485	175476042	agr3
chr313	350951537	350957170	ccdc9
chr313	701908717	701914206	itsn2(2of2)
chr313	1403822933	1403824251	gpatch2l
chr313	2807647194	2807647786	ascl5(1of2)
chr313	5615294990	5615296807	lrit3(1of2)
chr313	11230591807	11230593126	znf846(12of13)
chr313	22461184943	22461188825	sez6l2
chr313	44922373778	44922375105	champ1
chr313	89844748893	89844750512	ubap1l
chr313	179689499415	179689500590	tex264
chr313	359379000015	359379004932	pdgfrb
chr313	718758004957	718758005994	haghl
chr313	1437516010961	1437516012009	stmn1(2of2)
chr313	2875032022980	2875032024852	c1ql3(5of6)
chr313	5750064047842	5750064048646	edn1
chr313	11500128096498	11500128098671	rnf2(1of2)
chr313	23000256195179	23000256197163	katnal2
chr313	46000512392352	46000512393538	mark4(3of4)
chr313	92001024785900	92001024788621	lhcgr
chr313	184002049574531	184002049575514	astl(4of9)
chr313	368004099150055	368004099151339	LOC107378626
chr313	736008198301404	736008198302607	fen1(1of2)
chr313	1472016396604021	1472016396606723	etv5(1of2)
chr313	2944032793210754	2944032793213473	ggt5(2of3)
chr313	5888065586424237	5888065586426508	slc35f2(1of2)
chr313	11776131172850755	11776131172851931	impg2(4of6)
chr313	23552262345702696	23552262345703524	foxr2
chr313	47104524691406230	47104524691406503	rplp2(2of2)
chr313	94209049382812743	94209049382815923	mybl2(1of2)
chr313	188418098765628676	188418098765631414	micall1(2of2)
chr313	376836197531260100	376836197531262838	lgr5(2of2)
chr313	753672395062522948	753672395062524696	znf568(15of15)
chr313	1507344790125047654	1507344790125050243	spred1(1of2)
chr313	3014689580250097907	3014689580250098757	dkk3(2of3)
chr313	6029379160500196674	6029379160500196886	ins1
chr313	12058758321000393570	12058758321000401825	wnk1(1of2)
chr313	24117516642000795405	24117516642000796163	LOC107386588
chr313	48235033284001591578	48235033284001593096	nsmce4a
chr313	96470066568003184684	96470066568003187636	LOC107392955
chr313	192940133136006372330	192940133136006374369	slc7a6
chr313	385880266272012746709	385880266272012747682	tpm1(1of3)
chr313	771760532544025494401	771760532544025499454	gon4l(1of2)
chr313	1543521065088050993865	1543521065088050995970	dnaaf2
chr313	3087042130176101989845	3087042130176101991696	znf569(9of12)
chr313	6174084260352203981551	6174084260352203982656	ttc1
chr313	12348168520704407964217	12348168520704407965970	hmgxb4(1of2)
chr313	24696337041408815930197	24696337041408815932253	znf235(84of148)
chr313	49392674082817631862460	49392674082817631865283	rab8a(1of2)
chr313	98785348165635263727753	98785348165635263729251	prdm12(1of2)
chr314	1	4255	LOC107391325
chr314	4266	6616	etf1
chr314	10892	13128	tmc7(3of3)
chr314	24030	25155	csmd3(1of9)
chr314	49195	53075	c2cd2l
chr314	102280	103573	calb2(1of2)
chr314	205863	209505	ints5
chr314	415378	420909	prkg1(1of3)
chr314	836297	841330	gabra1
chr314	1677637	1679718	nkx2-3(2of2)
chr314	3357365	3358493	cldn4(18of19)
chr314	6715868	6718465	enox1(1of2)
chr314	13434343	13435523	snf8
chr314	26869876	26874921	lrig1
chr314	53744807	53745171	ndufb11
chr314	107489988	107490509	mcee
chr314	214980507	214982097	rfesd(1of3)
chr314	429962614	429968489	xkr7(1of2)
chr314	859931113	859932512	il17d
chr314	1719863635	1719865324	caskin2(2of2)
chr314	3439728969	3439732403	ret
chr314	6879461382	6879463922	fktn
chr314	13758925314	13758929357	cdon(1of2)
chr314	27517854681	27517856727	mlx
chr314	55035711418	55035713468	apcs(2of2)
chr314	110071424896	110071428389	fign(1of3)
chr314	220142853295	220142854711	btn3a3(1of2)
chr314	440285708016	440285709024	LOC107377430
chr314	880571417050	880571419256	bcl6(2of2)
chr314	1761142836316	1761142842944	col11a1(1of4)
chr314	3522285679270	3522285686079	arid2
chr314	7044571365359	7044571369011	aggf1
chr314	14089142734380	14089142736716	gjd2(3of4)
chr314	28178285471106	28178285476109	vamp2
chr314	56356570947225	56356570948260	paip2b(2of2)
chr314	112713141895495	112713141896866	cyp2j2(11of13)
chr314	225426283792371	225426283793784	nfkbia(1of2)
chr314	450852567586165	450852567587920	fezf2
chr314	901705135174095	901705135175641	cnst(3of3)
chr314	1803410270349746	1803410270356045	LOC107395574
chr314	3606820540705801	3606820540707053	rcvrn(2of3)
chr314	7213641081412864	7213641081413238	ap3s2
chr314	14427282162826112	14427282162826491	cd207(2of2)
chr314	28854564325652613	28854564325653641	dupd1(2of3)
chr314	57709128651306264	57709128651307530	bub3
chr314	115418257302613804	115418257302615611	ccdc151
chr314	230836514605229425	230836514605231793	fam83e
chr314	461673029210461228	461673029210462145	kxd1
chr314	923346058420923383	923346058420925334	myoz2(1of4)
chr314	1846692116841848727	1846692116841850073	fam107b(3of3)
chr314	3693384233683698810	3693384233683701567	cdhr1(2of2)
chr314	7386768467367400387	7386768467367401760	enosf1
chr314	14773536934734802157	14773536934734807534	cdh22
chr314	29547073869469609701	29547073869469611334	slc39a13
chr314	59094147738939221045	59094147738939225388	mlh3
chr314	118188295477878446443	118188295477878447168	fbxo6(2of3)
chr314	236376590955756893621	236376590955756897813	dlg4(1of2)
chr314	472753181911513791444	472753181911513793280	tspan15(4of4)
chr314	945506363823027584734	945506363823027587704	lzts3(1of2)
chr314	1891012727646055172448	1891012727646055174141	lrit2(2of2)
chr314	3782025455292110346599	3782025455292110348305	slc52a2
chr314	7564050910584220694914	7564050910584220698104	hmcn2
chr314	15128101821168441393028	15128101821168441393902	capns1(1of2)
chr314	30256203642336882786940	30256203642336882788758	sec22c
chr314	60512407284673765575708	60512407284673765576005	uqcr11(1of2)
chr315	1	2846	sema3f(3of3)
chr315	2857	4434	amy2a3
chr315	7301	7814	nenf
chr315	15125	17168	spint1(2of2)
chr315	32303	33435	nop10
chr315	65748	67144	b3gat3
chr315	132902	135711	msn(2of2)
chr315	268623	273635	matr3(4of4)
chr315	542268	549417	prr33(1of2)
chr315	1091695	1095587	supt16h
chr315	2187292	2190615	grik1(1of2)
chr315	4377917	4379309	LOC107396156
chr315	8757236	8757738	ccl20(3of4)
chr315	17514984	17517992	snx27(1of2)
chr315	35032986	35033862	dph5
chr315	70066858	70068541	slc22a15(2of2)
chr315	140135409	140137406	cdipt(1of2)
chr315	280272825	280280363	neurl4
chr315	560553198	560554555	LOC107382104
chr315	1121107763	1121110357	ppig
chr315	2242218130	2242222405	ntn1(3of4)
chr315	4484440545	4484443638	tgfbrap1
chr315	8968884193	8968884844	tsen15
chr315	17937769047	17937771711	gpr22(2of4)
chr315	35875540768	35875542899	mettl4
chr315	71751083677	71751091201	atp2b2
chr315	143502174888	143502176873	tor3a
chr315	287004351771	287004353197	phb2
chr315	574008704978	574008707710	LOC107380956
chr315	1148017412698	1148017414179	twistnb(1of2)
chr315	2296034826887	2296034830453	snap91(2of2)
chr315	4592069657350	4592069662110	ralgapb
chr315	9184139319470	9184139320758	gimap9(7of10)
chr315	18368278640238	18368278641579	sh2d5
chr315	36736557281827	36736557286863	pou6f2
chr315	73473114568700	73473114569746	ch25h(4of5)
chr315	146946229138456	146946229142565	abcb11(1of2)
chr315	293892458281031	293892458281802	cst3
chr315	587784916562843	587784916564356	pofut2
chr315	1175569833127209	1175569833128739	arsk
chr315	2351139666255958	2351139666263295	ptk2(1of2)
chr315	4702279332519263	4702279332519961	LOC107375995
chr315	9404558665039234	9404558665041274	aloxe3(2of2)
chr315	18809117330080518	18809117330081941	gnpda2
chr315	37618234660162469	37618234660162660	cyp46a1(3of3)
chr315	75236469320325139	75236469320327890	fmo5(1of8)
chr315	150472938640653039	150472938640655575	sh3bp5(1of2)
chr315	300945877281308624	300945877281313238	mtss1(3of3)
chr315	601891754562621872	601891754562624170	pim2(1of4)
chr315	1203783509125246052	1203783509125248893	stc2
chr315	2407567018250494955	2407567018250495542	pmf1
chr315	4815134036500990507	4815134036500993621	znf235(69of148)
chr315	9630268073001984138	9630268073001988489	tbx5(1of2)
chr315	19260536146003972637	19260536146003973653	ptn
chr315	38521072292007946300	38521072292007949854	snx17
chr315	77042144584015896164	77042144584015897888	wdr5
chr315	154084289168031794062	154084289168031796790	shc1(2of2)
chr315	308168578336063590862	308168578336063592983	rgs14
chr315	616337156672127183855	616337156672127184699	tnfsf15(2of2)
chr315	1232674313344254368564	1232674313344254371019	nrg2(1of3)
chr315	2465348626688508739593	2465348626688508740519	eef1e1
chr315	4930697253377017480122	4930697253377017483064	mitf(5of5)
chr315	9861394506754034963196	9861394506754034971119	fam160a1(1of2)
chr315	19722789013508069934325	19722789013508069936407	atxn1(2of4)
chr315	39445578027016139870742	39445578027016139874235	gpsm2(2of3)
chr315	78891156054032279744987	78891156054032279747796	fbxo30(1of3)
chr316	1	9278	dot1l
chr316	9289	10298	LOC107378141
chr316	19597	24771	asap1(1of2)
chr316	44378	48272	zbtb1
chr316	92660	93632	lzic
chr316	186302	187344	tnnt2(3of4)
chr316	373656	374740	LOC107393322
chr316	748406	750398	nt5c2(3of3)
chr316	1498814	1500708	dusp1
chr316	2999532	3002279	nbea(3of3)
chr316	6001821	6003868	entpd6(1of2)
chr316	12005699	12007271	endou(2of4)
chr316	24012980	24014246	ckb(1of2)
chr316	48027236	48028963	hoxa11
chr316	96056209	96059604	ica1l
chr316	192115823	192116639	LOC107388376
chr316	384232472	384234630	tubg1
chr316	768467112	768468655	rrad
chr316	1536935777	1536939370	htr1b(1of2)
chr316	3073875157	3073875559	cd22(7of7)
chr316	6147750726	6147753542	ppp1r3b(2of2)
chr316	12295504278	12295506559	zbed1(5of6)
chr316	24591010847	24591015587	rhou(3of3)
chr316	49182026444	49182027621	faim(2of2)
chr316	98364054075	98364056705	arrb2(2of2)
chr316	196728110790	196728112887	pptc7(1of2)
chr316	393456223687	393456224860	cma1(2of3)
chr316	786912448557	786912457145	itsn1(2of2)
chr316	1573824905712	1573824907632	LOC107377101
chr316	3147649813354	3147649815417	sowahc(4of5)
chr316	6295299628781	6295299630189	lrrc59
chr316	12590599258980	12590599260619	arl16
chr316	25181198519609	25181198522973	supt5h(2of2)
chr316	50362397042592	50362397044360	tchp
chr316	100724794086962	100724794092005	aatk(1of2)
chr316	201449588178977	201449588185554	zmym4(2of4)
chr316	402899176364541	402899176367730	dcun1d3
chr316	805798352732281	805798352740106	lrrc66
chr316	1611596705472397	1611596705473368	nkd1(1of2)
chr316	3223193410945775	3223193410948892	dmtf1
chr316	6446386821894677	6446386821895605	dynlt1(1of3)
chr316	12892773643790292	12892773643791041	or51b2
chr316	25785547287581343	25785547287582649	ric3(3of3)
chr316	51571094575164002	51571094575166822	pak2(1of2)
chr316	103142189150330834	103142189150331893	il10
chr316	206284378300662737	206284378300663763	csmd3(5of9)
chr316	412568756601326510	412568756601337646	stard9
chr316	825137513202664166	825137513202667111	enpp1
chr316	1650275026405331287	1650275026405332743	rnd2(1of2)
chr316	3300550052810664040	3300550052810667150	LOC107387407
chr316	6601100105621331200	6601100105621332913	cyp27a1(4of4)
chr316	13202200211242664123	13202200211242665376	myoz2(3of4)
chr316	26404400422485329509	26404400422485330500	LOC107376854
chr316	52808800844970660019	52808800844970664094	clint1(1of2)
chr316	105617601689941324123	105617601689941327002	mcm10
chr316	211235203379882651135	211235203379882653344	cirbp
chr316	422470406759765304489	422470406759765308381	mier3
chr316	844940813519530612880	844940813519530614571	hiat1(1of2)
chr316	1689881627039061227461	1689881627039061231743	nlgn3(2of3)
chr316	3379763254078122459214	3379763254078122461083	c12orf66
chr316	6759526508156244920307	6759526508156244922755	adrb1(2of2)
chr316	13519053016312489843072	13519053016312489843799	LOC107394587
chr316	27038106032624979686881	27038106032624979690436	chrd
chr316	54076212065249959377327	54076212065249959379551	dennd4c(1of2)
chr317	1	3149	slc6a15(2of3)
chr317	3160	4032	cldn5(2of2)
chr317	7202	8808	mvd
chr317	16020	19667	LOC107376807
chr317	35697	37689	baiap2l1(1of3)
chr317	73396	74487	ccdc42(1of2)
chr317	147893	149005	trim21(1of3)
chr317	296908	299775	srf(2of2)
chr317	596693	597526	snrpn
chr317	1194229	1199297	ankrd44
chr317	2393536	2394721	and3
chr317	4788267	4791922	chst7
chr317	9580199	9582624	idh3b
chr317	19162833	19164486	plekhd1
chr317	38327329	38330219	rasgef1b(2of2)
chr317	76657558	76658960	rtn4ip1(2of2)
chr317	153316528	153319536	ccdc191
chr317	306636074	306638287	rxfp3(3of6)
chr317	613274371	613278028	pou6f1
chr317	1226552409	1226554494	tbp(2of2)
chr317	2453106913	2453108949	poldip3
chr317	4906215872	4906219349	ston1
chr317	9812435231	9812436815	thnsl2
chr317	19624872056	19624876649	znf121
chr317	39249748715	39249750028	wbscr27
chr317	78499498753	78499500423	cox15
chr317	156998999186	156999003183	kcnb1(1of2)
chr317	313998002379	313998004013	LOC107391802
chr317	627996006402	627996009275	st14(3of4)
chr317	1255992015687	1255992016729	gnpda1
chr317	2511984032426	2511984034478	fbxo3
chr317	5023968066914	5023968070777	ercc6l
chr317	10047936137701	10047936146753	camk2a
chr317	20095872284464	20095872287056	pvr(1of2)
chr317	40191744571530	40191744576657	sh3tc2(2of2)
chr317	80383489148197	80383489149448	plcxd1(2of5)
chr317	160766978297655	160766978305147	mbd5(2of2)
chr317	321533956602812	321533956605041	slc6a14
chr317	643067913207863	643067913211088	ctnnb1(2of2)
chr317	1286135826418961	1286135826421836	abi1(1of4)
chr317	2572271652840807	2572271652844267	spred2(2of2)
chr317	5144543305685084	5144543305687011	fkbp10(1of2)
chr317	10289086611372105	10289086611372689	tmem238(4of4)
chr317	20578173222744804	20578173222746588	slc22a18
chr317	41156346445491402	41156346445503825	wnk3
chr317	82312692890995237	82312692891002897	ntrk2(2of2)
chr317	164625385781998144	164625385782000826	dusp6
chr317	329250771563998980	329250771564001337	drd3
chr317	658501543128000327	658501543128006272	nr3c2
chr317	1317003086256006609	1317003086256007604	miox
chr317	2634006172512014223	2634006172512017095	mfsd4(2of2)
chr317	5268012345024031328	5268012345024032687	hsd17b7(2of3)
chr317	10536024690048064025	10536024690048068471	fstl5(2of2)
chr317	21072049380096132506	21072049380096135232	mtf1
chr317	42144098760192267748	42144098760192268735	hmox1(1of2)
chr317	84288197520384536493	84288197520384538672	crtac1(1of2)
chr317	168576395040769075175	168576395040769081528	tanc1(2of2)
chr317	337152790081538156713	337152790081538160328	taf4a(3of5)
chr317	674305580163076317051	674305580163076317950	or11a1(8of11)
chr317	1348611160326152635011	1348611160326152638743	ephb3(1of2)
chr317	2697222320652305273764	2697222320652305276572	gimap7(6of11)
chr317	5394444641304610550346	5394444641304610556071	ttll4
chr317	10788889282609221106427	10788889282609221107731	tmem35
chr317	21577778565218442214168	21577778565218442217371	rapsn
chr317	43155557130436884431549	43155557130436884434073	col13a1(2of2)
chr317	86311114260873768865632	86311114260873768869117	ramp3(2of2)
chr318	1	1417	slc10a1(2of2)
chr318	1428	3074	hs3st3b1(2of4)
chr318	4512	6847	plvap(2of2)
chr318	11369	14784	tfap4(1of2)
chr318	26163	26356	smn1(2of2)
chr318	52529	53019	ndufs6
chr318	105558	107172	tspan33(2of3)
chr318	212740	214456	azin1(2of2)
chr318	427206	428406	b3galt2(2of7)
chr318	855622	872309	mdn1
chr318	1727941	1731051	slc28a1
chr318	3459002	3462401	rapgef5(1of2)
chr318	6921413	6924825	pdgfb(1of2)
chr318	13846248	13854005	nrcam(2of2)
chr318	27700263	27702098	ndel1(1of2)
chr318	55402371	55404410	armt1
chr318	110806791	110813533	pcm1
chr318	221620334	221626182	rbbp6(2of2)
chr318	443246526	443248500	nfkbie
chr318	886495036	886495446	adgrb1(1of4)
chr318	1772990492	1772993226	efcab14
chr318	3545983728	3545989586	asic2(2of2)
chr318	7091973324	7091974894	hibch
chr318	14183948228	14183952256	acap2(2of3)
chr318	28367900494	28367903549	tdrd3
chr318	56735804053	56735805796	gpr3
chr318	113471609859	113471614898	neb(5of7)
chr318	226943224767	226943225631	mei1(4of4)
chr318	453886450408	453886451657	zbed1(3of6)
chr318	907772902075	907772902683	cd209(3of3)
chr318	1815545804768	1815545808528	apba2(2of2)
chr318	3631091613306	3631091615830	igf1(2of2)
chr318	7262183229146	7262183236376	sox6(2of2)
chr318	14524366465532	14524366467234	tprg1l(1of2)
chr318	29048732932776	29048732935579	lgi2(1of2)
chr318	58097465868365	58097465868741	slc6a11(3of4)
chr318	116194931737116	116194931738247	mbip
chr318	232389863475373	232389863478362	best1
chr318	464779726953745	464779726954766	eif3h
chr318	929559453908521	929559453910483	nxph1(4of4)
chr318	1859118907819014	1859118907824602	etl4(1of2)
chr318	3718237815643626	3718237815646450	slc4a2(2of2)
chr318	7436475631290086	7436475631291540	mog(3of3)
chr318	14872951262581636	14872951262584964	gemin4
chr318	29745902525166610	29745902525173243	frmd5(2of3)
chr318	59491805050339863	59491805050341419	bud13
chr318	118983610100681292	118983610100683582	acbd5(1of2)
chr318	237967220201364884	237967220201368375	fa2h
chr318	475934440402733269	475934440402734893	slc39a8
chr318	951868880805468172	951868880805469789	ms4a15
chr318	1903737761610937971	1903737761610940557	kcnq5(2of4)
chr318	3807475523221878538	3807475523221881069	ankrd31
chr318	7614951046443759617	7614951046443760498	mrpl16
chr318	15229902092887520125	15229902092887523096	cyhr1
chr318	30459804185775043231	30459804185775044228	cenpq
chr318	60919608371550087469	60919608371550091771	micall1(1of2)
chr318	121839216743100179250	121839216743100182116	c4orf32
chr318	243678433486200361376	243678433486200362537	dus4l
chr318	487356866972400723923	487356866972400725112	trappc2
chr318	974713733944801449045	974713733944801454146	zfp638(4of7)
chr318	1949427467889602903201	1949427467889602905480	nol4l(2of2)
chr318	3898854935779205808691	3898854935779205812653	dgkz
chr318	7797709871558411621354	7797709871558411624008	pcyt1a
chr318	15595419743116823245372	15595419743116823246688	bbof1
chr318	31190839486233646492070	31190839486233646496692	map3k9
chr318	62381678972467292988772	62381678972467292992688	xylt2
chr319	1	2858	bnipl(1of2)
chr319	2869	3895	pcgf6
chr319	6774	9115	tbx19
chr319	15899	16289	ubl5
chr319	32198	33406	mep1b(1of4)
chr319	65614	67857	gdi2(2of2)
chr319	133481	137916	capn5(1of4)
chr319	271407	272396	trim25(6of8)
chr319	543813	548498	rorb(3of3)
chr319	1092321	1093754	il21r(2of2)
chr319	2186085	2188265	efemp2
chr319	4374360	4376213	khk
chr319	8750583	8752079	nipa2(1of2)
chr319	17502672	17505229	f2rl3
chr319	35007911	35010481	kctd9(1of2)
chr319	70018402	70021070	il6r(2of3)
chr319	140039482	140041211	cdc37
chr319	280080703	280083060	espnl(1of3)
chr319	560163773	560169844	vprbp(2of2)
chr319	1120333627	1120335790	slc26a11(2of2)
chr319	2240669427	2240672403	afap1l2(1of2)
chr319	4481341840	4481343232	cd63(1of2)
chr319	8962685082	8962686895	znf431
chr319	17925371987	17925374379	l1cam(2of5)
chr319	35850746376	35850748121	slc25a16
chr319	71701494507	71701499355	mpp7(1of2)
chr319	143402993872	143403000144	als2(1of2)
chr319	286805994026	286805995431	cgref1
chr319	573611989467	573611991734	csk(2of2)
chr319	1147223981211	1147223983320	spata18
chr319	2294447964541	2294447967073	sucla2
chr319	4588895931624	4588895931921	ndufa5
chr319	9177791863555	9177791865402	c10orf88
chr319	18355583728967	18355583731518	trim39(7of27)
chr319	36711167460495	36711167465887	myo3a
chr319	73422334926392	73422334928178	rdh12(2of7)
chr319	146844669854580	146844669856902	ucp2(1of3)
chr319	293689339711492	293689339714857	lnx2(1of2)
chr319	587378679426359	587378679428652	gnai1(2of3)
chr319	1174757358855021	1174757358857009	npepl1(1of2)
chr319	2349514717712040	2349514717713798	fetub(1of3)
chr319	4699029435425848	4699029435426863	cd48(2of2)
chr319	9398058870852721	9398058870855363	LOC107394910
chr319	18796117741708094	18796117741709817	ttc5
chr319	37592235483417921	37592235483420409	map2k6(1of2)
chr319	75184470966838340	75184470966839881	ntf3(1of2)
chr319	150368941933678231	150368941933678792	krt24
chr319	300737883867357033	300737883867357547	epha8(1of2)
chr319	601475767734714590	601475767734715898	LOC107373933
chr319	1202951535469430498	1202951535469432149	trmt61b(1of2)
chr319	2405903070938862657	2405903070938863223	rln3(3of4)
chr319	4811806141877725890	4811806141877727097	znf479(3of4)
chr319	9623612283755452997	9623612283755453540	limd2
chr319	19247224567510906547	19247224567510908856	grk5(2of3)
chr319	38494449135021815413	38494449135021816747	hepacam(1of2)
chr319	76988898270043632170	76988898270043637095	trim66(1of2)
chr319	153977796540087269275	153977796540087273156	garnl3
chr319	307955593080174542441	307955593080174544144	mtpn
chr319	615911186160349086595	615911186160349089966	nod1
